run_id,execution_dir,returncode,success,resolved_command_fingerprint,manifest_config_fingerprint,manifest_fingerprint_match,checkpoint_exists,observer_sidecar_count,checkpoint_observer_state_presence,checkpoint_observer_state_exact_key_count
control_off_none,/kaggle/working/stage196b2b6p9p3_seven_runs_20260724_154311/control_off_none,0,True,a4dcb3cb012f41fd44823eb12f73f3fec897da92685db037d7efb26fb9900530,5f5406d6f428880cdefefd25ec8c7b08a514e75162a5e355f161888841a762bc,True,True,0,ABSENT,0
previous_step_direction,/kaggle/working/stage196b2b6p9p3_seven_runs_20260724_154311/previous_step_direction,0,True,e3bd683f2ad629a4c5fb2c7837e0414b96f7501e5bc392e703898823acccb099,e68e2de49d5432414c7a6e614b1b8539fac33ddda5e80e66ac8f7a8611eff242,True,True,5,ONE,1
previous_step_candidate_order,/kaggle/working/stage196b2b6p9p3_seven_runs_20260724_154311/previous_step_candidate_order,0,True,82e8d9cfb3ecbff5721d93c720c9ee879b3f9c569d9384284340cd3450de4425,391c90152bc56802d2383cefcaf284468a8f92878455d9e5dc3926bd3d686c93,True,True,5,ONE,1
previous_epoch_direction,/kaggle/working/stage196b2b6p9p3_seven_runs_20260724_154311/previous_epoch_direction,0,True,90686d514b2cd416821e16b108c0e18fbc9a27f669c48c55f40620f13901a5ac,58b49d4c1921c3cbf7f85eaff209a1b9951f693b9bf024911bfeeab59f83676a,True,True,5,ONE,1
previous_epoch_candidate_order,/kaggle/working/stage196b2b6p9p3_seven_runs_20260724_154311/previous_epoch_candidate_order,0,True,3d984a488674a4547cacb2e26f36297672f61222cac0a74fb92a7aa7dbb2bf46,f9eb245700c8e9933cd75325756a27369232c4b0d98b9e330f78b73bb57768ae,True,True,5,ONE,1
ema_direction,/kaggle/working/stage196b2b6p9p3_seven_runs_20260724_154311/ema_direction,0,True,9f3a6a786f2b70b770ef752edf25cedcfd90945407558b34cb21619f8e81f5ff,18baf25d0cc6846233915214bebb5e0d3b6b5718d4d9ad06314f0172f2075840,True,True,5,ONE,1
ema_candidate_order,/kaggle/working/stage196b2b6p9p3_seven_runs_20260724_154311/ema_candidate_order,0,True,ccc1b99921ea0fb7b8fc8fbfa7579a492693d502bb7500fc6147e1a6de69fe93,97b80a3fcba96b69149bee8a36fd08cfd4f7574c01895019efe7e3e44355c0d6,True,True,5,ONE,1
