scope,run,gate,required,observed,passed,blocking_reason
p0,seed184_frame_local_only,exact_composer_namespace,"[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""]","[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""]",true,
p0,seed184_frame_local_only,exact_trajectory_namespace,"[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""]","[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""]",true,
p0,seed184_frame_local_only,manifest_completion_and_provenance,true,"{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""manifest_run_id"":""seed184_frame_local_only"",""mode"":""frame_local_only"",""run_name"":""single"",""seed"":184}",true,
p0,seed185_joint,exact_composer_namespace,"[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""]","[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""]",true,
p0,seed185_joint,exact_trajectory_namespace,"[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""]","[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""]",true,
p0,seed185_joint,manifest_completion_and_provenance,true,"{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""manifest_run_id"":""seed185_joint"",""mode"":""joint"",""run_name"":""single"",""seed"":185}",true,
p0,seed185_frame_local_only,exact_composer_namespace,"[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""]","[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""]",true,
p0,seed185_frame_local_only,exact_trajectory_namespace,"[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""]","[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""]",true,
p0,seed185_frame_local_only,manifest_completion_and_provenance,true,"{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""manifest_run_id"":""seed185_frame_local_only"",""mode"":""frame_local_only"",""run_name"":""single"",""seed"":185}",true,
p0,,p0_exact_120_composer_sidecars,120,120,true,
p0,,p0_exact_120_trajectory_sidecars,120,120,true,
p0,,p0_exact_86400_row_closure,"{""composer"":86400,""trajectory"":86400}","{""composer"":86400,""trajectory"":86400}",true,
provenance,,p0_runtime_commit_agreement,fa16787efa84bb15d832b6d9382fafd77016c4e2,fa16787efa84bb15d832b6d9382fafd77016c4e2,true,
provenance,,p0_source_hash_agreement,one identical source-hash mapping across six manifests,"[{""decision_head_file_sha256"":""3fed3c2779dbf4021e5e25c6417510a5731513723e951a03b4a41cad4a1a0c2a"",""model_forward_file_sha256"":""0ad8ebcb0af2ed388461b6ba5b349a7cd1584ffd165bc2f43a9a8fcc853951a2"",""trainer_file_sha256"":""2f8c2596573383972f153c8a24ffaf42ea93d8f1bd1a030253c76cd66f959b87""},{""decision_head_file_sha256"":""3fed3c2779dbf4021e5e25c6417510a5731513723e951a03b4a41cad4a1a0c2a"",""model_forward_file_sha256"":""0ad8ebcb0af2ed388461b6ba5b349a7cd1584ffd165bc2f43a9a8fcc853951a2"",""trainer_file_sha256"":""2f8c2596573383972f153c8a24ffaf42ea93d8f1bd1a030253c76cd66f959b87""},{""decision_head_file_sha256"":""3fed3c2779dbf4021e5e25c6417510a5731513723e951a03b4a41cad4a1a0c2a"",""model_forward_file_sha256"":""0ad8ebcb0af2ed388461b6ba5b349a7cd1584ffd165bc2f43a9a8fcc853951a2"",""trainer_file_sha256"":""2f8c2596573383972f153c8a24ffaf42ea93d8f1bd1a030253c76cd66f959b87""},{""decision_head_file_sha256"":""3fed3c2779dbf4021e5e25c6417510a5731513723e951a03b4a41cad4a1a0c2a"",""model_forward_file_sha256"":""0ad8ebcb0af2ed388461b6ba5b349a7cd1584ffd165bc2f43a9a8fcc853951a2"",""trainer_file_sha256"":""2f8c2596573383972f153c8a24ffaf42ea93d8f1bd1a030253c76cd66f959b87""},{""decision_head_file_sha256"":""3fed3c2779dbf4021e5e25c6417510a5731513723e951a03b4a41cad4a1a0c2a"",""model_forward_file_sha256"":""0ad8ebcb0af2ed388461b6ba5b349a7cd1584ffd165bc2f43a9a8fcc853951a2"",""trainer_file_sha256"":""2f8c2596573383972f153c8a24ffaf42ea93d8f1bd1a030253c76cd66f959b87""},{""decision_head_file_sha256"":""3fed3c2779dbf4021e5e25c6417510a5731513723e951a03b4a41cad4a1a0c2a"",""model_forward_file_sha256"":""0ad8ebcb0af2ed388461b6ba5b349a7cd1584ffd165bc2f43a9a8fcc853951a2"",""trainer_file_sha256"":""2f8c2596573383972f153c8a24ffaf42ea93d8f1bd1a030253c76cd66f959b87""}]",true,
pairing,,joint_frame_local_exact_pairing,43200,"{""bad_pairs"":0,""pair_count"":43200}",true,
population,,primary_16_identity_320_epoch_closure,"{""identities"":16,""identity_epochs"":320}","{""identities"":16,""identity_epochs"":320}",true,
provenance,,frozen_decision_rule_provenance,existing source path and SHA-256,"{""reuse"":""decision names, tail status, seed roles, recovery/harm, subtype populations, promotion prohibitions; unavailable data placeholders replaced by exact rows"",""sha256"":""6b69f54df581eabb4f7726a773bb97208ad53ec5262962d0bf9a7eaaee332186"",""source_path"":""/kaggle/working/ContraMamba/scripts/analyze_stage196b2b3_exact_component_recomposition.py""}",true,
positive_control,,full_positive_control_row_count,86400,86400,true,
positive_control,,donor_logit_tolerance,1e-06,0.0,true,
positive_control,,donor_margin_tolerance,1e-06,0.0,true,
positive_control,,donor_prediction_equality,1.0,1.0,true,
component,,component_row_count_or_fail_closed,3840,3840,true,
component,,two_direction_closure,"[""JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR"",""FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR""]","[""FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR"",""JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR""]",true,
component,,six_variant_closure,"[""FRAME_ONLY"",""PREDICATE_ONLY"",""SUFFICIENCY_ONLY"",""ENTITLEMENT_PRIMITIVES"",""POLARITY_ONLY"",""ENTITLEMENT_PLUS_POLARITY""]","[""ENTITLEMENT_PLUS_POLARITY"",""ENTITLEMENT_PRIMITIVES"",""FRAME_ONLY"",""POLARITY_ONLY"",""PREDICATE_ONLY"",""SUFFICIENCY_ONLY""]",true,
analysis,,analysis_completion,true,true,true,
output,,exact_nine_output_plan,"[""stage196b2b3r1_analysis.json"",""stage196b2b3r1_report.md"",""stage196b2b3r1_composer_graph.csv"",""stage196b2b3r1_native_reconstruction.csv"",""stage196b2b3r1_component_swap_rows.csv"",""stage196b2b3r1_row_swap_summary.csv"",""stage196b2b3r1_group_swap_summary.csv"",""stage196b2b3r1_subtype_summary.csv"",""stage196b2b3r1_contract.csv""]","[""stage196b2b3r1_analysis.json"",""stage196b2b3r1_report.md"",""stage196b2b3r1_composer_graph.csv"",""stage196b2b3r1_native_reconstruction.csv"",""stage196b2b3r1_component_swap_rows.csv"",""stage196b2b3r1_row_swap_summary.csv"",""stage196b2b3r1_group_swap_summary.csv"",""stage196b2b3r1_subtype_summary.csv"",""stage196b2b3r1_contract.csv""]",true,
