scope,run,gate,required,observed,passed,blocking_reason
p0,seed184_frame_local_only,trajectory_namespace_closure,"{""expected"":[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""],""malformed"":[]}","{""malformed"":[],""observed"":[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""],""unrelated_ignored"":[""clean_dev_predictions.json"",""clean_dev_scalars.jsonl"",""run_provenance.json"",""selected_checkpoint.pt"",""stage191_dev_predictions_epoch_001.jsonl"",""stage191_dev_predictions_epoch_002.jsonl"",""stage191_dev_predictions_epoch_003.jsonl"",""stage191_dev_predictions_epoch_004.jsonl"",""stage191_dev_predictions_epoch_005.jsonl"",""stage191_dev_predictions_epoch_006.jsonl"",""stage191_dev_predictions_epoch_007.jsonl"",""stage191_dev_predictions_epoch_008.jsonl"",""stage191_dev_predictions_epoch_009.jsonl"",""stage191_dev_predictions_epoch_010.jsonl"",""stage191_dev_predictions_epoch_011.jsonl"",""stage191_dev_predictions_epoch_012.jsonl"",""stage191_dev_predictions_epoch_013.jsonl"",""stage191_dev_predictions_epoch_014.jsonl"",""stage191_dev_predictions_epoch_015.jsonl"",""stage191_dev_predictions_epoch_016.jsonl"",""stage191_dev_predictions_epoch_017.jsonl"",""stage191_dev_predictions_epoch_018.jsonl"",""stage191_dev_predictions_epoch_019.jsonl"",""stage191_dev_predictions_epoch_020.jsonl"",""stage191_trajectory_contract.json"",""stage191_trajectory_epoch_metrics.jsonl"",""training_report.json"",""training_report_predictions.jsonl""]}",true,
p0,seed184_frame_local_only,composer_manifest,"{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""mode"":""frame_local_only"",""seed"":184}","{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""mode"":""frame_local_only"",""seed"":184}",true,
source,,seed185_joint_composer_namespace,"[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""]","{""files"":[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""],""missing"":[],""unexpected"":[]}",true,
p0,seed185_joint,trajectory_namespace_closure,"{""expected"":[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""],""malformed"":[]}","{""malformed"":[],""observed"":[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""],""unrelated_ignored"":[""clean_dev_predictions.json"",""clean_dev_scalars.jsonl"",""run_provenance.json"",""selected_checkpoint.pt"",""stage191_dev_predictions_epoch_001.jsonl"",""stage191_dev_predictions_epoch_002.jsonl"",""stage191_dev_predictions_epoch_003.jsonl"",""stage191_dev_predictions_epoch_004.jsonl"",""stage191_dev_predictions_epoch_005.jsonl"",""stage191_dev_predictions_epoch_006.jsonl"",""stage191_dev_predictions_epoch_007.jsonl"",""stage191_dev_predictions_epoch_008.jsonl"",""stage191_dev_predictions_epoch_009.jsonl"",""stage191_dev_predictions_epoch_010.jsonl"",""stage191_dev_predictions_epoch_011.jsonl"",""stage191_dev_predictions_epoch_012.jsonl"",""stage191_dev_predictions_epoch_013.jsonl"",""stage191_dev_predictions_epoch_014.jsonl"",""stage191_dev_predictions_epoch_015.jsonl"",""stage191_dev_predictions_epoch_016.jsonl"",""stage191_dev_predictions_epoch_017.jsonl"",""stage191_dev_predictions_epoch_018.jsonl"",""stage191_dev_predictions_epoch_019.jsonl"",""stage191_dev_predictions_epoch_020.jsonl"",""stage191_trajectory_contract.json"",""stage191_trajectory_epoch_metrics.jsonl"",""training_report.json"",""training_report_predictions.jsonl""]}",true,
p0,seed185_joint,composer_manifest,"{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""mode"":""joint"",""seed"":185}","{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""mode"":""joint"",""seed"":185}",true,
source,,seed185_frame_local_only_composer_namespace,"[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""]","{""files"":[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""],""missing"":[],""unexpected"":[]}",true,
p0,seed185_frame_local_only,trajectory_namespace_closure,"{""expected"":[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""],""malformed"":[]}","{""malformed"":[],""observed"":[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""],""unrelated_ignored"":[""clean_dev_predictions.json"",""clean_dev_scalars.jsonl"",""run_provenance.json"",""selected_checkpoint.pt"",""stage191_dev_predictions_epoch_001.jsonl"",""stage191_dev_predictions_epoch_002.jsonl"",""stage191_dev_predictions_epoch_003.jsonl"",""stage191_dev_predictions_epoch_004.jsonl"",""stage191_dev_predictions_epoch_005.jsonl"",""stage191_dev_predictions_epoch_006.jsonl"",""stage191_dev_predictions_epoch_007.jsonl"",""stage191_dev_predictions_epoch_008.jsonl"",""stage191_dev_predictions_epoch_009.jsonl"",""stage191_dev_predictions_epoch_010.jsonl"",""stage191_dev_predictions_epoch_011.jsonl"",""stage191_dev_predictions_epoch_012.jsonl"",""stage191_dev_predictions_epoch_013.jsonl"",""stage191_dev_predictions_epoch_014.jsonl"",""stage191_dev_predictions_epoch_015.jsonl"",""stage191_dev_predictions_epoch_016.jsonl"",""stage191_dev_predictions_epoch_017.jsonl"",""stage191_dev_predictions_epoch_018.jsonl"",""stage191_dev_predictions_epoch_019.jsonl"",""stage191_dev_predictions_epoch_020.jsonl"",""stage191_trajectory_contract.json"",""stage191_trajectory_epoch_metrics.jsonl"",""training_report.json"",""training_report_predictions.jsonl""]}",true,
p0,seed185_frame_local_only,composer_manifest,"{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""mode"":""frame_local_only"",""seed"":185}","{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""mode"":""frame_local_only"",""seed"":185}",true,
p0,,p0_count_and_recomposition_closure,"{""composer rows"":86400,""composer sidecars"":120,""trajectory rows"":86400,""trajectory sidecars"":120}","{""composer rows"":86400,""composer sidecars"":120,""native recompositions"":86400,""tail states"":6480,""trajectory rows"":86400,""trajectory sidecars"":120}",true,
candidate,,candidate_inclusion_minimal_subset_closure,"{""nonempty"":true}","{""eligible"":896,""masks"":[""00100000000000"",""01000000000000"",""10000000000000""],""nonempty"":true,""retained"":3}",true,
signature,,independent_signature_reconstruction,"{""candidates"":3,""primary"":16}","{""candidates"":3,""disagreements"":0,""primary"":16}",true,
signature,,signature_action_intersection_closure,"{""empty"":0}","{""empty"":0}",true,
b2b5,,b2b5_outcome_leakage_prohibition,"{""candidate_features_authorized"":true}","{""candidate_features_authorized"":true,""prohibited_fields"":[""counterfactual outcome"",""dev_position"",""donor-tail outcome"",""id"",""minimal_coalition"",""minimal_coalition_labels"",""paired-treatment delta"",""path_class"",""seed"",""source_row_id"",""stable_row_id"",""subtype"",""training_seed"",""transition_role""]}",true,
primary,,primary_16_row_closure,16,16,true,
primary,,recovery_7_row_closure,7,7,true,
primary,,harm_9_row_closure,9,9,true,
primary,,primary_objective_closure,0,0,true,
population,,primary_case_and_discovery_identity_accounting,"{""clean_dev_per_seed"":{""all"":720,""discovery_union"":13,""nondiscovery"":707},""discovery_data_identities"":{""intersection"":3,""seed184"":11,""seed185"":5,""union"":13},""seed_conditioned_primary_cases"":{""seed184"":11,""seed185"":5,""total"":16}}","{""clean_dev_per_seed"":{""all"":720,""discovery_union"":13,""nondiscovery"":707},""discovery_data_identities"":{""intersection"":3,""intersection_identities"":[[""generated_fact_285__polarity_flip"",""generated_fact_285__polarity_flip"",683],[""reef_protection__none"",""reef_protection__none"",48],[""satellite_launch__paraphrase"",""satellite_launch__paraphrase"",25]],""intersection_set_equals_seed_intersection"":true,""seed184"":11,""seed185"":5,""union"":13,""union_set_equals_seed_union"":true},""seed_conditioned_primary_cases"":{""seed184"":11,""seed185"":5,""total"":16}}",true,
population,,cross_seed_clean_dev_identity_set_closure,"{""discovery_union_occurrences_per_seed"":{""183"":13,""184"":13,""185"":13},""duplicate_data_identities"":{""183"":0,""184"":0,""185"":0},""missing_discovery_identities"":{""183"":[],""184"":[],""185"":[]},""nondiscovery_per_seed"":{""183"":707,""184"":707,""185"":707},""same_identity_set"":true,""seed_identity_counts"":{""183"":720,""184"":720,""185"":720}}","{""discovery_union_occurrences_per_seed"":{""183"":13,""184"":13,""185"":13},""duplicate_data_identities"":{""183"":0,""184"":0,""185"":0},""identity_set_sha256"":{""183"":""f0ecf406943249fbffdf219310b29ba30bc8e85d434d676438bd889933f29776"",""184"":""f0ecf406943249fbffdf219310b29ba30bc8e85d434d676438bd889933f29776"",""185"":""f0ecf406943249fbffdf219310b29ba30bc8e85d434d676438bd889933f29776""},""missing_discovery_identities"":{""183"":[],""184"":[],""185"":[]},""nondiscovery_per_seed"":{""183"":707,""184"":707,""185"":707},""same_identity_set"":true,""seed_identity_counts"":{""183"":720,""184"":720,""185"":720}}",true,
clean_dev,,clean_dev_2160_state_signature_audit,"{""audit_rows_per_candidate"":2160,""completed"":true,""seed_identity_states"":2160}","{""audit_rows"":6480,""audit_rows_per_candidate"":2160,""candidate_count"":3,""completed"":true,""seed_identity_states"":2160}",true,
clean_dev,,unseen_signature_abstention_closure,"{""seen_signature"":{""abstained"":false,""assigned_action_set_equals_reconstructed_mapping"":true,""assigned_action_set_nonempty"":true,""exact_no_op_action_allowed"":true},""unseen_signature"":{""abstained"":true,""fallback_action"":[""00000""],""retain_joint_prediction"":true}}","{""invalid_support_class_violations"":0,""joint_prediction_retention_violations"":0,""seen_action_set_mismatch_violations"":0,""seen_empty_action_set_violations"":0,""seen_exact_no_op_policy_rows"":626,""seen_marked_abstained_violations"":0,""seen_signature_rows"":5443,""total_audit_rows"":6480,""unseen_abstention_violations"":0,""unseen_fallback_mask_violations"":0,""unseen_mapping_presence_violations"":0,""unseen_signature_rows"":1037}",true,
clean_dev,,paired_component_recomposition_closure,"{""all_tail_epochs_retained_in_signature"":[18,19,20],""completed"":true,""epoch_used_for_metrics"":20}","{""all_tail_epochs_retained_in_signature"":[18,19,20],""application_rows"":27,""completed"":true,""duplicate_application_keys"":[],""epoch_used_for_metrics"":20,""expected_application_rows"":27,""expected_candidate_count"":3,""missing_application_keys"":[],""observed_candidate_count"":3,""unexpected_application_keys"":[]}",true,
policy,,policy_equivalence_closure,"{""candidate_count"":3,""completed"":true}","{""candidate_count"":3,""classes"":{""POLICY_EQUIVALENCE_001"":{""candidate_masks"":[""00100000000000"",""01000000000000"",""10000000000000""],""structurally_minimal_masks"":[""00100000000000"",""01000000000000"",""10000000000000""]}},""completed"":true}",true,
policy,,policy_dominance_completion,"{""completed"":true,""ordered_candidate_pairs"":6}","{""completed"":true,""nondominated"":[""00100000000000"",""01000000000000"",""10000000000000""],""ordered_candidate_pairs"":6}",true,
safety,,seed184_nondiscovery_safety_audit,"{""completed"":true,""population"":""NONDISCOVERY"",""row_count_per_summary"":707}","{""all_expected_clean_dev_states_accounted"":true,""completed"":true,""duplicate_candidate_masks"":[],""duplicate_candidate_policy_modes"":[],""expected_candidate_count"":3,""expected_population"":""NONDISCOVERY"",""expected_row_count_per_summary"":707,""expected_seed"":184,""expected_summary_row_count"":3,""metric_defects"":[],""metrics_finite_where_defined"":true,""missing_candidate_masks"":[],""missing_candidate_policy_modes"":[],""observed_candidate_count"":3,""observed_populations"":[""NONDISCOVERY""],""observed_seeds"":[184],""population"":""NONDISCOVERY"",""safety_fail_count"":3,""safety_pass_count"":0,""seed"":184,""summary_row_count"":3,""unexpected_candidate_policy_modes"":[],""wrong_population_row_counts"":[]}",true,
safety,,seed185_nondiscovery_safety_audit,"{""completed"":true,""population"":""NONDISCOVERY"",""row_count_per_summary"":707}","{""all_expected_clean_dev_states_accounted"":true,""completed"":true,""duplicate_candidate_masks"":[],""duplicate_candidate_policy_modes"":[],""expected_candidate_count"":3,""expected_population"":""NONDISCOVERY"",""expected_row_count_per_summary"":707,""expected_seed"":185,""expected_summary_row_count"":3,""metric_defects"":[],""metrics_finite_where_defined"":true,""missing_candidate_masks"":[],""missing_candidate_policy_modes"":[],""observed_candidate_count"":3,""observed_populations"":[""NONDISCOVERY""],""observed_seeds"":[185],""population"":""NONDISCOVERY"",""safety_fail_count"":3,""safety_pass_count"":0,""seed"":185,""summary_row_count"":3,""unexpected_candidate_policy_modes"":[],""wrong_population_row_counts"":[]}",true,
safety,,seed183_contrast_population_audit,"{""completed"":true,""contrast_only"":true}","{""completed"":true,""contrast_only"":true,""correct_to_incorrect_metric_computed"":true,""hard_authorization_condition"":false,""population_closures"":{""ALL_720"":{""all_expected_clean_dev_states_accounted"":true,""completed"":true,""duplicate_candidate_masks"":[],""duplicate_candidate_policy_modes"":[],""expected_candidate_count"":3,""expected_population"":""ALL_720"",""expected_row_count_per_summary"":720,""expected_seed"":183,""expected_summary_row_count"":3,""metric_defects"":[],""metrics_finite_where_defined"":true,""missing_candidate_masks"":[],""missing_candidate_policy_modes"":[],""observed_candidate_count"":3,""observed_populations"":[""ALL_720""],""observed_seeds"":[183],""population"":""ALL_720"",""safety_fail_count"":3,""safety_pass_count"":0,""seed"":183,""summary_row_count"":3,""unexpected_candidate_policy_modes"":[],""wrong_population_row_counts"":[]},""DISCOVERY_IDENTITY_UNION_CONTRAST"":{""all_expected_clean_dev_states_accounted"":true,""completed"":true,""duplicate_candidate_masks"":[],""duplicate_candidate_policy_modes"":[],""expected_candidate_count"":3,""expected_population"":""DISCOVERY_IDENTITY_UNION_CONTRAST"",""expected_row_count_per_summary"":13,""expected_seed"":183,""expected_summary_row_count"":3,""metric_defects"":[],""metrics_finite_where_defined"":true,""missing_candidate_masks"":[],""missing_candidate_policy_modes"":[],""observed_candidate_count"":3,""observed_populations"":[""DISCOVERY_IDENTITY_UNION_CONTRAST""],""observed_seeds"":[183],""population"":""DISCOVERY_IDENTITY_UNION_CONTRAST"",""safety_fail_count"":0,""safety_pass_count"":3,""seed"":183,""summary_row_count"":3,""unexpected_candidate_policy_modes"":[],""wrong_population_row_counts"":[]},""NONDISCOVERY"":{""all_expected_clean_dev_states_accounted"":true,""completed"":true,""duplicate_candidate_masks"":[],""duplicate_candidate_policy_modes"":[],""expected_candidate_count"":3,""expected_population"":""NONDISCOVERY"",""expected_row_count_per_summary"":707,""expected_seed"":183,""expected_summary_row_count"":3,""metric_defects"":[],""metrics_finite_where_defined"":true,""missing_candidate_masks"":[],""missing_candidate_policy_modes"":[],""observed_candidate_count"":3,""observed_populations"":[""NONDISCOVERY""],""observed_seeds"":[183],""population"":""NONDISCOVERY"",""safety_fail_count"":3,""safety_pass_count"":0,""seed"":183,""summary_row_count"":3,""unexpected_candidate_policy_modes"":[],""wrong_population_row_counts"":[]}},""prediction_change_metric_computed"":true,""required_populations"":{""ALL_720"":720,""DISCOVERY_IDENTITY_UNION_CONTRAST"":13,""NONDISCOVERY"":707},""seed"":183,""signature_support_missing_candidate_masks"":[],""stable_correct_preservation_metric_computed"":true}",true,
decision,,decision_evaluation_completion,"{""completed"":true,""ordered_rule_count"":5}","{""completed"":true,""decision"":""STAGE196B2B6_PRIMARY_EXACT_CLEAN_DEV_UNSAFE"",""evaluation"":{""abstention_primary"":false,""accuracy_used_for_authorization"":false,""all_clean_dev_unsafe"":true,""all_primary_exact"":true,""ordered_rules"":[""unique_minimal_safe"",""multiple_safe_exact"",""primary_exact_clean_dev_unsafe"",""signature_support_insufficient"",""action_ambiguity_unresolved""],""safe_nondominated_candidates"":[],""safe_policy_classes"":[],""unsafe_action_ambiguity"":false},""ordered_rule_count"":5,""recommended_next_stage"":""STAGE196B2B6P0_SELECTOR_SAFETY_STATE_OBSERVABILITY""}",true,
output,,exact_nine_output_closure,"[""stage196b2b6_analysis.json"",""stage196b2b6_report.md"",""stage196b2b6_candidate_feature_subsets.csv"",""stage196b2b6_signature_action_map.csv"",""stage196b2b6_primary_policy_validation.csv"",""stage196b2b6_clean_dev_signature_audit.csv"",""stage196b2b6_clean_dev_application_summary.csv"",""stage196b2b6_policy_dominance.csv"",""stage196b2b6_contract.csv""]","[""stage196b2b6_analysis.json"",""stage196b2b6_report.md"",""stage196b2b6_candidate_feature_subsets.csv"",""stage196b2b6_signature_action_map.csv"",""stage196b2b6_primary_policy_validation.csv"",""stage196b2b6_clean_dev_signature_audit.csv"",""stage196b2b6_clean_dev_application_summary.csv"",""stage196b2b6_policy_dominance.csv"",""stage196b2b6_contract.csv""]",true,
