schema_version,layer_contrast,secondary_layer_index,midpoint_layer_index,endpoint,estimand,n,mean,sample_sd,standard_error,median,minimum,maximum,df,t_statistic,raw_p_value,holm_adjusted_p_value,reject_holm_alpha_0_05,ci95_low,ci95_high,d_z,decision
gen4_name_direct_cross_layer_confirmatory_results_v1,5_MINUS_11,5,11,POST4_SPEED,DELTA_NAME,300,0.0017060299714406332,0.10602473388001386,0.006121340864638444,0.010015130043029785,-0.2207874059677124,0.21055948734283447,299,0.27870200486562835,0.7806661771167187,1.0,False,-0.010340338330545533,0.013752398273426801,0.01609086775328589,PRESPECIFIED_DIRECT_CROSS_LAYER_DIFFERENCE_NOT_ESTABLISHED
gen4_name_direct_cross_layer_confirmatory_results_v1,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,300,-0.003942878246307373,0.07593035336356276,0.004383840995411636,0.007174849510192871,-0.13632512092590332,0.12713396549224854,299,-0.8994117830537655,0.36915712817547064,1.0,False,-0.012569969005644364,0.004684212513029616,-0.05192756350584127,PRESPECIFIED_DIRECT_CROSS_LAYER_DIFFERENCE_NOT_ESTABLISHED
gen4_name_direct_cross_layer_confirmatory_results_v1,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,300,0.0006204978883891845,0.026350042441179392,0.0015213204096572984,0.002933884067778586,-0.050708545406037364,0.046799691561731416,299,0.40786798392388723,0.6836624941794077,1.0,False,-0.00237335368193057,0.003614349458708939,0.02354826903122862,PRESPECIFIED_DIRECT_CROSS_LAYER_DIFFERENCE_NOT_ESTABLISHED
gen4_name_direct_cross_layer_confirmatory_results_v1,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,300,-0.015996098121007284,0.1716331182289936,0.00990924270113643,-0.048863619565963745,-0.38827115297317505,0.33293598890304565,299,-1.6142604034890364,0.10752573207243876,0.5376286603621938,False,-0.03549679083054622,0.0035045945885316537,-0.0931993678496549,PRESPECIFIED_DIRECT_CROSS_LAYER_DIFFERENCE_NOT_ESTABLISHED
gen4_name_direct_cross_layer_confirmatory_results_v1,17_MINUS_11,17,11,POST4_TURNING,DELTA_NAME,300,0.0006377017498016358,0.07155865407477716,0.004131440819291989,0.019416093826293945,-0.1565788984298706,0.09017956256866455,299,0.15435335460303642,0.8774352642521903,1.0,False,-0.007492683214472099,0.00876808671407537,0.008911595083038482,PRESPECIFIED_DIRECT_CROSS_LAYER_DIFFERENCE_NOT_ESTABLISHED
gen4_name_direct_cross_layer_confirmatory_results_v1,17_MINUS_11,17,11,POST4_PATH_EFFICIENCY,DELTA_NAME,300,-0.01586177605040945,0.047381754178806815,0.002735586852981079,-0.0235059154822935,-0.14512430870365417,0.10635798179309869,299,-5.798308334873094,1.7017630662606788e-08,1.0210578397564072e-07,True,-0.02124521858069693,-0.010478333520121964,-0.3347654877983432,PRESPECIFIED_DIRECT_CROSS_LAYER_DIFFERENCE_SUPPORTED
