schema_version,source_pair_id,layer_contrast,secondary_layer_index,midpoint_layer_index,endpoint,estimand,secondary_contrast_value,midpoint_contrast_value,cross_layer_difference
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_152,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.029258370399475098,-0.0384671688079834,0.0092087984085083
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_153,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09991073608398438,0.03538930416107178,-0.13530004024505615
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_154,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.023647308349609375,0.0011432170867919922,-0.024790525436401367
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_155,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08122920989990234,-0.0018562078475952148,0.08308541774749756
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_156,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.0891733169555664,0.010677695274353027,0.07849562168121338
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_157,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.10538172721862793,-0.00025069713592529297,0.10563242435455322
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_158,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.017891287803649902,-0.04265952110290527,0.060550808906555176
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_159,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.0357966423034668,0.028014302253723145,-0.06381094455718994
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_160,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08251619338989258,0.04948878288269043,0.03302741050720215
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_161,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.04314374923706055,-0.024884939193725586,-0.01825881004333496
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_162,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.13151991367340088,-0.005952358245849609,-0.12556755542755127
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_163,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09535336494445801,-0.022245049476623535,-0.07310831546783447
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_164,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.028887033462524414,-0.03831684589385986,0.00942981243133545
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_165,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.0999070405960083,0.03561699390411377,-0.13552403450012207
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_166,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.024045109748840332,0.0012291669845581055,-0.025274276733398438
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_167,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08236932754516602,-0.0011965036392211914,0.08356583118438721
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_168,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08784186840057373,0.01022636890411377,0.07761549949645996
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_169,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.10592949390411377,-3.1828880310058594e-05,0.10596132278442383
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_170,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.01732611656188965,-0.04181361198425293,0.05913972854614258
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_171,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.0358659029006958,0.028313398361206055,-0.06417930126190186
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_172,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08216547966003418,0.04887723922729492,0.03328824043273926
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_173,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.04320192337036133,-0.025017619132995605,-0.018184304237365723
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_174,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.13177895545959473,-0.006296753883361816,-0.1254822015762329
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_175,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09544038772583008,-0.021077275276184082,-0.074363112449646
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_176,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.029175996780395508,-0.038227200508117676,0.009051203727722168
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_177,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09980916976928711,0.035663485527038574,-0.13547265529632568
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_178,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.02395474910736084,0.0015349388122558594,-0.0254896879196167
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_179,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.0807647705078125,-0.0013804435729980469,0.08214521408081055
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_180,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08850538730621338,0.010463595390319824,0.07804179191589355
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_181,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.10623443126678467,-9.608268737792969e-05,0.1063305139541626
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_182,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.017643213272094727,-0.04239320755004883,0.060036420822143555
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_183,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.03504228591918945,0.02762424945831299,-0.06266653537750244
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_184,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08229935169219971,0.04935777187347412,0.032941579818725586
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_185,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.04314315319061279,-0.025241851806640625,-0.017901301383972168
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_186,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.131486177444458,-0.006387591361999512,-0.1250985860824585
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_187,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09557747840881348,-0.021706461906433105,-0.07387101650238037
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_188,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.029088973999023438,-0.03834712505340576,0.009258151054382324
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_189,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.1001441478729248,0.035767316818237305,-0.1359114646911621
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_190,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.02400064468383789,0.0007585287094116211,-0.02475917339324951
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_191,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08175110816955566,-0.0017321109771728516,0.08348321914672852
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_192,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08725094795227051,0.010407209396362305,0.0768437385559082
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_193,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.10656893253326416,-7.62939453125e-05,0.10664522647857666
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_194,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.017578482627868652,-0.042020559310913086,0.05959904193878174
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_195,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.03552591800689697,0.027675747871398926,-0.0632016658782959
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_196,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08179283142089844,0.0486220121383667,0.03317081928253174
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_197,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.04402327537536621,-0.024859309196472168,-0.019163966178894043
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_198,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.13126444816589355,-0.006206393241882324,-0.12505805492401123
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_199,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09497463703155518,-0.021325111389160156,-0.07364952564239502
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_200,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.029369115829467773,-0.03822147846221924,0.008852362632751465
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_201,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.10002243518829346,0.03596222400665283,-0.1359846591949463
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_202,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.024057984352111816,0.001420736312866211,-0.025478720664978027
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_203,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08077073097229004,-0.001315474510192871,0.08208620548248291
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_204,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08921265602111816,0.010375022888183594,0.07883763313293457
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_205,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.10550010204315186,-0.00019347667694091797,0.10569357872009277
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_206,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.017673134803771973,-0.04211127758026123,0.0597844123840332
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_207,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.03523063659667969,0.027565956115722656,-0.06279659271240234
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_208,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08263182640075684,0.04889380931854248,0.033738017082214355
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_209,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.0441126823425293,-0.025478124618530273,-0.018634557723999023
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_210,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.13134217262268066,-0.006114363670349121,-0.12522780895233154
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_211,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09465181827545166,-0.02159857749938965,-0.07305324077606201
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_212,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.028805851936340332,-0.03795790672302246,0.009152054786682129
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_213,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09978675842285156,0.036041855812072754,-0.13582861423492432
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_214,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.024106860160827637,0.0011811256408691406,-0.025287985801696777
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_215,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08193206787109375,-0.0020154714584350586,0.08394753932952881
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_216,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08757209777832031,0.010332822799682617,0.0772392749786377
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_217,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.10581755638122559,4.1961669921875e-05,0.10577559471130371
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_218,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.016963839530944824,-0.04235959053039551,0.05932343006134033
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_219,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.036257028579711914,0.027802109718322754,-0.06405913829803467
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_220,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08198821544647217,0.049019575119018555,0.03296864032745361
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_221,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.04412484169006348,-0.025339603424072266,-0.01878523826599121
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_222,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.13165760040283203,-0.006157875061035156,-0.12549972534179688
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_223,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09517073631286621,-0.020924806594848633,-0.07424592971801758
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_224,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.028997182846069336,-0.03804636001586914,0.009049177169799805
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_225,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09966373443603516,0.03556680679321289,-0.13523054122924805
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_226,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.02374708652496338,0.0016745328903198242,-0.025421619415283203
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_227,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08111691474914551,-0.001652359962463379,0.08276927471160889
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_228,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.0885704755783081,0.011004447937011719,0.07756602764129639
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_229,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.10538673400878906,0.00028264522552490234,0.10510408878326416
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_230,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.01776421070098877,-0.042298316955566406,0.060062527656555176
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_231,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.03530073165893555,0.027487874031066895,-0.06278860569000244
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_232,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08218348026275635,0.049062490463256836,0.03312098979949951
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_233,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.043067216873168945,-0.025771617889404297,-0.01729559898376465
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_234,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.1317887306213379,-0.0060002803802490234,-0.12578845024108887
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_235,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09484660625457764,-0.02174067497253418,-0.07310593128204346
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_236,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.028999805450439453,-0.0386354923248291,0.009635686874389648
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_237,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09987330436706543,0.0357893705368042,-0.13566267490386963
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_238,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.023367881774902344,0.0007241964340209961,-0.02409207820892334
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_239,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08198583126068115,-0.0020112991333007812,0.08399713039398193
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_240,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08793342113494873,0.010911345481872559,0.07702207565307617
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_241,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.10569071769714355,-0.00018274784088134766,0.1058734655380249
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_242,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.017720460891723633,-0.04214215278625488,0.059862613677978516
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_243,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.036266207695007324,0.027986764907836914,-0.06425297260284424
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_244,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08171963691711426,0.048920631408691406,0.03279900550842285
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_245,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.04374253749847412,-0.024882793426513672,-0.01885974407196045
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_246,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.13183188438415527,-0.006012558937072754,-0.12581932544708252
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_247,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.0946279764175415,-0.021786808967590332,-0.07284116744995117
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_248,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.029040098190307617,-0.037926554679870605,0.008886456489562988
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_249,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.10007548332214355,0.034979820251464844,-0.1350553035736084
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_250,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.024042487144470215,0.001610398292541504,-0.02565288543701172
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_251,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08145129680633545,-0.001203775405883789,0.08265507221221924
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_252,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08887195587158203,0.01064610481262207,0.07822585105895996
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_253,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.10588109493255615,5.829334259033203e-05,0.10582280158996582
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_254,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.017938971519470215,-0.04234886169433594,0.06028783321380615
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_255,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.03523612022399902,0.02790665626525879,-0.06314277648925781
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_256,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08237874507904053,0.04926729202270508,0.03311145305633545
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_257,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.04310417175292969,-0.025084257125854492,-0.018019914627075195
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_258,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.1320432424545288,-0.006284117698669434,-0.12575912475585938
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_259,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09536302089691162,-0.021673917770385742,-0.07368910312652588
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_260,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.029013752937316895,-0.038662075996398926,0.009648323059082031
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_261,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.10000753402709961,0.03611874580383301,-0.13612627983093262
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_262,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.024080395698547363,0.001048445701599121,-0.025128841400146484
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_263,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08178973197937012,-0.0013494491577148438,0.08313918113708496
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_264,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08756279945373535,0.010315775871276855,0.0772470235824585
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_265,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.10617494583129883,2.002716064453125e-05,0.1061549186706543
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_266,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.017186999320983887,-0.041977524757385254,0.05916452407836914
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_267,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.03626120090484619,0.02769601345062256,-0.06395721435546875
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_268,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08149099349975586,0.04891514778137207,0.03257584571838379
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_269,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.04388713836669922,-0.025183439254760742,-0.018703699111938477
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_270,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.13169801235198975,-0.006376504898071289,-0.12532150745391846
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_271,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09535074234008789,-0.021131038665771484,-0.0742197036743164
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_272,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.02908790111541748,-0.037897467613220215,0.008809566497802734
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_273,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.10008680820465088,0.03547191619873047,-0.13555872440338135
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_274,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.02380204200744629,0.001305699348449707,-0.025107741355895996
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_275,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08107399940490723,-0.0019680261611938477,0.08304202556610107
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_276,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08821845054626465,0.010463476181030273,0.07775497436523438
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_277,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.10617852210998535,-9.965896606445312e-05,0.1062781810760498
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_278,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.017809271812438965,-0.04265320301055908,0.06046247482299805
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_279,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.03513216972351074,0.027514338493347168,-0.06264650821685791
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_280,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08216273784637451,0.04909861087799072,0.03306412696838379
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_281,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.0435260534286499,-0.02495098114013672,-0.018575072288513184
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_282,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.13160336017608643,-0.006006121635437012,-0.12559723854064941
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_283,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09482192993164062,-0.02186596393585205,-0.07295596599578857
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_284,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.029309630393981934,-0.03831768035888672,0.009008049964904785
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_285,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09984230995178223,0.036482810974121094,-0.13632512092590332
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_286,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.024094223976135254,0.0010181665420532227,-0.025112390518188477
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_287,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08195161819458008,-0.0013848543167114258,0.0833364725112915
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_288,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08796894550323486,0.010341525077819824,0.07762742042541504
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_289,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.10588681697845459,-0.00027632713317871094,0.1061631441116333
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_290,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.017337441444396973,-0.0417100191116333,0.05904746055603027
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_291,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.035732150077819824,0.027707338333129883,-0.06343948841094971
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_292,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08185791969299316,0.048432230949401855,0.03342568874359131
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_293,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.04482746124267578,-0.02569258213043213,-0.019134879112243652
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_294,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.13130974769592285,-0.0061876773834228516,-0.1251220703125
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_295,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.0947120189666748,-0.0211031436920166,-0.0736088752746582
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_296,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.028923988342285156,-0.03759121894836426,0.008667230606079102
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_297,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.09981274604797363,0.03562116622924805,-0.13543391227722168
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_298,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,-0.02379441261291504,0.0014753341674804688,-0.025269746780395508
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_299,5_MINUS_11,5,11,POST4_TURNING,DELTA_NAME,0.08092856407165527,-0.001730203628540039,0.08265876770019531
