schema_version,layer_index,endpoint,estimand,n,mean,sample_sd,standard_error,median,minimum,maximum,df,t_statistic,raw_p_value,holm_adjusted_p_value,reject_holm_alpha_0_05,ci95_low,ci95_high,d_z,decision
gen4_name_q1_q3_secondary_confirmatory_results_v1,5,POST4_SPEED,DELTA_NAME,300,-4.459023475646973e-05,0.07059931381856278,0.004076053283775008,0.011043906211853027,-0.16714215278625488,0.16307497024536133,299,-0.01093956129915279,0.9912789624845033,1.0,False,-0.008065976424589907,0.007976795955076967,-0.0006315958660882275,PRESPECIFIED_SECONDARY_LAYER_LOCAL_NAME_KINEMATIC_CORRELATE_NOT_ESTABLISHED
gen4_name_q1_q3_secondary_confirmatory_results_v1,5,POST4_TURNING,DELTA_NAME,300,-0.005709076722462972,0.07576626748184141,0.004374367492613432,-0.024058878421783447,-0.1321202516555786,0.12196576595306396,299,-1.3051205076170058,0.19285528493016535,0.578565854790496,False,-0.0143175242945734,0.0028993708496474566,-0.07535116763975792,PRESPECIFIED_SECONDARY_LAYER_LOCAL_NAME_KINEMATIC_CORRELATE_NOT_ESTABLISHED
gen4_name_q1_q3_secondary_confirmatory_results_v1,5,POST4_PATH_EFFICIENCY,DELTA_NAME,300,0.0024833164854043527,0.022443659981736565,0.0012957853132056036,-0.0003455712607303707,-0.03891162750725807,0.04223965801078944,299,1.9164567309849747,0.05626014343934608,0.2813007171967304,False,-6.669787719252186e-05,0.005033330848001227,0.11064668095244454,PRESPECIFIED_SECONDARY_LAYER_LOCAL_NAME_KINEMATIC_CORRELATE_NOT_ESTABLISHED
gen4_name_q1_q3_secondary_confirmatory_results_v1,17,POST4_SPEED,DELTA_NAME,300,-0.017746718327204387,0.170728877606798,0.009857036344472749,-0.013196587562561035,-0.3417285084724426,0.3355758786201477,299,-1.800411168936768,0.07280348167744602,0.2912139267097841,False,-0.03714467259855104,0.0016512359441422653,-0.10394678730376516,PRESPECIFIED_SECONDARY_LAYER_LOCAL_NAME_KINEMATIC_CORRELATE_NOT_ESTABLISHED
gen4_name_q1_q3_secondary_confirmatory_results_v1,17,POST4_TURNING,DELTA_NAME,300,-0.0011284967263539632,0.057714680134799905,0.003332158611201987,0.0191994309425354,-0.1423419713973999,0.08443057537078857,299,-0.3386683702751137,0.7350972737900558,1.0,False,-0.007685950519371052,0.0054289570666631246,-0.019553027474434874,PRESPECIFIED_SECONDARY_LAYER_LOCAL_NAME_KINEMATIC_CORRELATE_NOT_ESTABLISHED
gen4_name_q1_q3_secondary_confirmatory_results_v1,17,POST4_PATH_EFFICIENCY,DELTA_NAME,300,-0.013998957453394283,0.043266621580622486,0.002497999561649806,-0.013792360110621626,-0.13419833850889873,0.11291975176725,299,-5.604067217749494,4.7558507028050145e-08,2.8535104216830086e-07,True,-0.018914844904078004,-0.009083070002710563,-0.3235509716724427,PRESPECIFIED_SECONDARY_LAYER_LOCAL_NAME_KINEMATIC_CORRELATE_SUPPORTED
