seed,threshold,system,metric,value
2,0.6,raw_strict_only,polarity_flip_internal_ok,1.0
2,0.6,raw_strict_only,polarity_flip_output_internal_gap,0.0
2,0.6,raw_strict_only,polarity_flip_output_ok_but_internal_bad,0
2,0.6,raw_strict_only,paraphrase_preserved,1.0
2,0.6,raw_strict_only,predicate_disentangled,0.9833333333333333
2,0.6,raw_strict_only,polarity_flip_preserved_and_reversed,1.0
2,0.6,raw_strict_only,deletion_sufficiency_lower,1.0
2,0.6,raw_strict_only,truncation_sufficiency_lower,1.0
2,0.6,raw_strict_only,entity_frame_lower,0.9833333333333333
2,0.6,raw_strict_only,event_frame_lower,0.9666666666666667
2,0.6,self_routed_strict,final_accuracy,0.9192307692307692
2,0.6,self_routed_strict,final_macro_f1,0.8958160572936299
2,0.6,self_routed_strict,NOT_ENTITLED_f1,0.9445910290237467
2,0.6,self_routed_strict,REFUTE_f1,1.0
