seed,threshold,system,metric,value
1,0.3,conservative_balanced_router,final_accuracy,0.9115384615384615
1,0.3,conservative_balanced_router,final_macro_f1,0.8778643578643579
1,0.3,conservative_balanced_router,NOT_ENTITLED_f1,0.9402597402597402
1,0.3,conservative_balanced_router,REFUTE_f1,1.0
1,0.3,conservative_balanced_router,SUPPORT_f1,0.6933333333333334
1,0.3,conservative_balanced_router,entitled_output_count,75
1,0.3,conservative_balanced_router,entitled_output_gate_violation_rate,0.0
1,0.3,conservative_balanced_router,entitled_output_gate_violations,0
1,0.3,conservative_balanced_router,polarity_flip_output_ok,0.85
1,0.3,conservative_balanced_router,polarity_flip_internal_ok,0.85
1,0.3,conservative_balanced_router,polarity_flip_output_internal_gap,0.0
1,0.3,conservative_balanced_router,polarity_flip_output_ok_but_internal_bad,0
1,0.3,conservative_balanced_router,paraphrase_preserved,0.8
1,0.3,conservative_balanced_router,predicate_disentangled,0.85
1,0.3,conservative_balanced_router,polarity_flip_preserved_and_reversed,0.85
1,0.3,conservative_balanced_router,deletion_sufficiency_lower,1.0
1,0.3,conservative_balanced_router,truncation_sufficiency_lower,1.0
1,0.3,conservative_balanced_router,entity_frame_lower,1.0
1,0.3,conservative_balanced_router,event_frame_lower,1.0
1,0.3,self_routed_balanced,final_accuracy,0.8730769230769231
1,0.3,self_routed_balanced,final_macro_f1,0.8436738022262302
1,0.3,self_routed_balanced,NOT_ENTITLED_f1,0.9110512129380054
1,0.3,self_routed_balanced,REFUTE_f1,0.9836065573770492
1,0.3,self_routed_balanced,SUPPORT_f1,0.6363636363636364
1,0.3,self_routed_balanced,entitled_output_count,89
1,0.3,self_routed_balanced,entitled_output_gate_violation_rate,0.0
1,0.3,self_routed_balanced,entitled_output_gate_violations,0
1,0.3,self_routed_balanced,polarity_flip_output_ok,0.95
1,0.3,self_routed_balanced,polarity_flip_internal_ok,0.95
1,0.3,self_routed_balanced,polarity_flip_output_internal_gap,0.0
1,0.3,self_routed_balanced,polarity_flip_output_ok_but_internal_bad,0
1,0.3,self_routed_balanced,paraphrase_preserved,0.9
1,0.3,self_routed_balanced,predicate_disentangled,0.95
1,0.3,self_routed_balanced,polarity_flip_preserved_and_reversed,0.95
1,0.3,self_routed_balanced,deletion_sufficiency_lower,1.0
1,0.3,self_routed_balanced,truncation_sufficiency_lower,1.0
1,0.3,self_routed_balanced,entity_frame_lower,0.9
1,0.3,self_routed_balanced,event_frame_lower,0.85
1,0.3,agreement_keep_router,final_accuracy,0.9115384615384615
