threshold,system,metric,mean,std,n,formatted
0.5,conservative_balanced_router,SUPPORT_f1,0.7646154055178266,0.01139490727559355,3,0.765 +/- 0.011
0.5,conservative_balanced_router,entitled_output_count,233.0,1.0,3,233.000 +/- 1.000
0.5,conservative_balanced_router,entitled_output_gate_violation_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,entitled_output_gate_violations,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip_output_ok,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,conservative_balanced_router,polarity_flip_internal_ok,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,conservative_balanced_router,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase_preserved,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.5,conservative_balanced_router,predicate_disentangled,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.5,conservative_balanced_router,polarity_flip_preserved_and_reversed,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,conservative_balanced_router,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,entity_frame_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,event_frame_lower,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.5,conservative_strict_router,final_accuracy,0.9277777777777777,0.003916731363210106,3,0.928 +/- 0.004
0.5,conservative_strict_router,final_macro_f1,0.9034495125151037,0.005338634778044427,3,0.903 +/- 0.005
0.5,conservative_strict_router,NOT_ENTITLED_f1,0.9508274861704922,0.0027122411234541135,3,0.951 +/- 0.003
0.5,conservative_strict_router,REFUTE_f1,0.998158379373849,0.0031897804927603552,3,0.998 +/- 0.003
0.5,conservative_strict_router,SUPPORT_f1,0.76136267200097,0.012779489816350346,3,0.761 +/- 0.013
0.5,conservative_strict_router,entitled_output_count,234.33333333333334,1.1547005383792515,3,234.333 +/- 1.155
0.5,conservative_strict_router,entitled_output_gate_violation_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_strict_router,entitled_output_gate_violations,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_strict_router,polarity_flip_output_ok,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,conservative_strict_router,polarity_flip_internal_ok,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,conservative_strict_router,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_strict_router,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_strict_router,paraphrase_preserved,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.5,conservative_strict_router,predicate_disentangled,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.5,conservative_strict_router,polarity_flip_preserved_and_reversed,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,conservative_strict_router,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_strict_router,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_strict_router,entity_frame_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_strict_router,event_frame_lower,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.5,dual_auditor_router,final_accuracy,0.9294871794871794,0.003391988860339207,3,0.929 +/- 0.003
0.5,dual_auditor_router,final_macro_f1,0.9055543967736243,0.004571450221365521,3,0.906 +/- 0.005
0.5,dual_auditor_router,NOT_ENTITLED_f1,0.9520477848030463,0.002339595071465208,3,0.952 +/- 0.002
0.5,dual_auditor_router,REFUTE_f1,1.0,0.0,3,1.000 +/- 0.000
0.5,dual_auditor_router,SUPPORT_f1,0.7646154055178266,0.01139490727559355,3,0.765 +/- 0.011
0.5,dual_auditor_router,entitled_output_count,233.0,1.0,3,233.000 +/- 1.000
0.5,dual_auditor_router,entitled_output_gate_violation_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,dual_auditor_router,entitled_output_gate_violations,0.0,0.0,3,0.000 +/- 0.000
0.5,dual_auditor_router,polarity_flip_output_ok,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,dual_auditor_router,polarity_flip_internal_ok,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,dual_auditor_router,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.5,dual_auditor_router,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.5,dual_auditor_router,paraphrase_preserved,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.5,dual_auditor_router,predicate_disentangled,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.5,dual_auditor_router,polarity_flip_preserved_and_reversed,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,dual_auditor_router,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,dual_auditor_router,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,dual_auditor_router,entity_frame_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,dual_auditor_router,event_frame_lower,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.6,conservative_balanced_router,final_accuracy,0.929059829059829,0.003226424972337916,3,0.929 +/- 0.003
0.6,conservative_balanced_router,final_macro_f1,0.9048692855588977,0.00445882164578747,3,0.905 +/- 0.004
0.6,conservative_balanced_router,NOT_ENTITLED_f1,0.9517713236273938,0.002223743254893646,3,0.952 +/- 0.002
0.6,conservative_balanced_router,REFUTE_f1,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,SUPPORT_f1,0.762836533049299,0.011194787007776189,3,0.763 +/- 0.011
0.6,conservative_balanced_router,entitled_output_count,232.66666666666666,1.5275252316519468,3,232.667 +/- 1.528
0.6,conservative_balanced_router,entitled_output_gate_violation_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,entitled_output_gate_violations,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip_output_ok,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.6,conservative_balanced_router,polarity_flip_internal_ok,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.6,conservative_balanced_router,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,paraphrase_preserved,0.9888888888888889,0.01924500897298752,3,0.989 +/- 0.019
0.6,conservative_balanced_router,predicate_disentangled,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.6,conservative_balanced_router,polarity_flip_preserved_and_reversed,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.6,conservative_balanced_router,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,entity_frame_lower,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,event_frame_lower,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.6,conservative_strict_router,final_accuracy,0.9286324786324786,0.0029607706112288394,3,0.929 +/- 0.003
0.6,conservative_strict_router,final_macro_f1,0.9043675308247919,0.004376008137921051,3,0.904 +/- 0.004
0.6,conservative_strict_router,NOT_ENTITLED_f1,0.9514386622148279,0.0020389471880184642,3,0.951 +/- 0.002
0.6,conservative_strict_router,REFUTE_f1,0.998158379373849,0.0031897804927603552,3,0.998 +/- 0.003
0.6,conservative_strict_router,SUPPORT_f1,0.7635055508856988,0.00985929433737968,3,0.764 +/- 0.010
0.6,conservative_strict_router,entitled_output_count,233.66666666666666,1.1547005383792515,3,233.667 +/- 1.155
0.6,conservative_strict_router,entitled_output_gate_violation_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_strict_router,entitled_output_gate_violations,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_strict_router,polarity_flip_output_ok,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.6,conservative_strict_router,polarity_flip_internal_ok,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.6,conservative_strict_router,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_strict_router,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_strict_router,paraphrase_preserved,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.6,conservative_strict_router,predicate_disentangled,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.6,conservative_strict_router,polarity_flip_preserved_and_reversed,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.6,conservative_strict_router,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_strict_router,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_strict_router,entity_frame_lower,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_strict_router,event_frame_lower,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.6,dual_auditor_router,final_accuracy,0.9299145299145298,0.001958365681605053,3,0.930 +/- 0.002
0.6,dual_auditor_router,final_macro_f1,0.9057930933319943,0.003218100227008227,3,0.906 +/- 0.003
0.6,dual_auditor_router,NOT_ENTITLED_f1,0.9523814344405438,0.0013044632891742137,3,0.952 +/- 0.001
0.6,dual_auditor_router,REFUTE_f1,1.0,0.0,3,1.000 +/- 0.000
0.6,dual_auditor_router,SUPPORT_f1,0.7649978455554391,0.008364231016616392,3,0.765 +/- 0.008
0.6,dual_auditor_router,entitled_output_count,232.0,1.0,3,232.000 +/- 1.000
0.6,dual_auditor_router,entitled_output_gate_violation_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,dual_auditor_router,entitled_output_gate_violations,0.0,0.0,3,0.000 +/- 0.000
0.6,dual_auditor_router,polarity_flip_output_ok,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.6,dual_auditor_router,polarity_flip_internal_ok,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.6,dual_auditor_router,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.6,dual_auditor_router,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.6,dual_auditor_router,paraphrase_preserved,0.9888888888888889,0.01924500897298752,3,0.989 +/- 0.019
0.6,dual_auditor_router,predicate_disentangled,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.6,dual_auditor_router,polarity_flip_preserved_and_reversed,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.6,dual_auditor_router,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.6,dual_auditor_router,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.6,dual_auditor_router,entity_frame_lower,1.0,0.0,3,1.000 +/- 0.000
0.6,dual_auditor_router,event_frame_lower,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.7,conservative_balanced_router,final_accuracy,0.9299145299145298,0.001958365681605053,3,0.930 +/- 0.002
0.7,conservative_balanced_router,final_macro_f1,0.9057930933319943,0.003218100227008227,3,0.906 +/- 0.003
0.7,conservative_balanced_router,NOT_ENTITLED_f1,0.9523814344405438,0.0013044632891742137,3,0.952 +/- 0.001
0.7,conservative_balanced_router,REFUTE_f1,1.0,0.0,3,1.000 +/- 0.000
0.7,conservative_balanced_router,SUPPORT_f1,0.7649978455554391,0.008364231016616392,3,0.765 +/- 0.008
0.7,conservative_balanced_router,entitled_output_count,232.0,1.0,3,232.000 +/- 1.000
0.7,conservative_balanced_router,entitled_output_gate_violation_rate,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entitled_output_gate_violations,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,polarity_flip_output_ok,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.7,conservative_balanced_router,polarity_flip_internal_ok,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.7,conservative_balanced_router,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,paraphrase_preserved,0.9888888888888889,0.01924500897298752,3,0.989 +/- 0.019
0.7,conservative_balanced_router,predicate_disentangled,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.7,conservative_balanced_router,polarity_flip_preserved_and_reversed,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.7,conservative_balanced_router,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.7,conservative_balanced_router,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.7,conservative_balanced_router,entity_frame_lower,1.0,0.0,3,1.000 +/- 0.000
0.7,conservative_balanced_router,event_frame_lower,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.7,conservative_strict_router,final_accuracy,0.9303418803418803,0.001958365681605053,3,0.930 +/- 0.002
0.7,conservative_strict_router,final_macro_f1,0.9062544140029685,0.003431018476430726,3,0.906 +/- 0.003
0.7,conservative_strict_router,NOT_ENTITLED_f1,0.9526861741598512,0.0012667487961291418,3,0.953 +/- 0.001
0.7,conservative_strict_router,REFUTE_f1,1.0,0.0,3,1.000 +/- 0.000
0.7,conservative_strict_router,SUPPORT_f1,0.7660770678490542,0.009029648351750914,3,0.766 +/- 0.009
0.7,conservative_strict_router,entitled_output_count,231.66666666666666,1.5275252316519468,3,231.667 +/- 1.528
0.7,conservative_strict_router,entitled_output_gate_violation_rate,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_strict_router,entitled_output_gate_violations,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_strict_router,polarity_flip_output_ok,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.7,conservative_strict_router,polarity_flip_internal_ok,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.7,conservative_strict_router,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_strict_router,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_strict_router,paraphrase_preserved,0.9777777777777777,0.025458753860865796,3,0.978 +/- 0.025
0.7,conservative_strict_router,predicate_disentangled,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.7,conservative_strict_router,polarity_flip_preserved_and_reversed,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.7,conservative_strict_router,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
