intervention_type,metric,mean,std,n,formatted
entity_swap,spearman_predicate_coverage_prob__entitlement_prob,0.7877929054366953,0.0954528538862371,3,0.7878 +/- 0.0955
entity_swap,spearman_predicate_coverage_prob__polarity_margin,0.2820598314346578,0.3158999711828446,3,0.2821 +/- 0.3159
entity_swap,spearman_predicate_coverage_prob__sufficiency_prob,-0.07140069384727064,0.16996191516202072,3,-0.0714 +/- 0.1700
entity_swap,spearman_sufficiency_prob__entitlement_prob,0.08969125699112312,0.2157986209505232,3,0.0897 +/- 0.2158
entity_swap,spearman_sufficiency_prob__polarity_margin,0.2574231467986139,0.28986296367696956,3,0.2574 +/- 0.2899
event_swap,n,60.0,0.0,3,60.0000 +/- 0.0000
event_swap,pearson_entitlement_prob__polarity_margin,0.768276135766267,0.11606047556572202,3,0.7683 +/- 0.1161
event_swap,pearson_frame_prob__entitlement_prob,0.9915910647454526,0.011048047742375297,3,0.9916 +/- 0.0110
event_swap,pearson_frame_prob__polarity_margin,0.7754985299234165,0.11966408949322216,3,0.7755 +/- 0.1197
event_swap,pearson_frame_prob__predicate_coverage_prob,0.9011784824065786,0.0966237387115468,3,0.9012 +/- 0.0966
event_swap,pearson_frame_prob__sufficiency_prob,-0.9754373560589785,0.012937755400167752,3,-0.9754 +/- 0.0129
event_swap,pearson_max_abs_off_diagonal,0.9975352873717256,0.0019375041257999883,3,0.9975 +/- 0.0019
event_swap,pearson_mean_abs_off_diagonal,0.8830119081555737,0.07121666216700406,3,0.8830 +/- 0.0712
event_swap,pearson_predicate_coverage_prob__entitlement_prob,0.8991172970627194,0.10027853146274585,3,0.8991 +/- 0.1003
event_swap,pearson_predicate_coverage_prob__polarity_margin,0.7923805295269949,0.15050160966833084,3,0.7924 +/- 0.1505
event_swap,pearson_predicate_coverage_prob__sufficiency_prob,-0.9457933213654828,0.06536837003518461,3,-0.9458 +/- 0.0654
event_swap,pearson_sufficiency_prob__entitlement_prob,-0.983247038971068,0.016314289609286287,3,-0.9832 +/- 0.0163
event_swap,pearson_sufficiency_prob__polarity_margin,-0.797599325728779,0.13080890873700485,3,-0.7976 +/- 0.1308
event_swap,spearman_entitlement_prob__polarity_margin,0.43250903028619064,0.25302133542754124,3,0.4325 +/- 0.2530
event_swap,spearman_frame_prob__entitlement_prob,0.9560062980457534,0.02288272379698322,3,0.9560 +/- 0.0229
event_swap,spearman_frame_prob__polarity_margin,0.36726868574604055,0.2852943286278028,3,0.3673 +/- 0.2853
event_swap,spearman_frame_prob__predicate_coverage_prob,0.3567842919329443,0.14141122195885247,3,0.3568 +/- 0.1414
event_swap,spearman_frame_prob__sufficiency_prob,-0.15735616521715728,0.33216503478574855,3,-0.1574 +/- 0.3322
event_swap,spearman_max_abs_off_diagonal,0.9560062980457534,0.02288272379698322,3,0.9560 +/- 0.0229
event_swap,spearman_mean_abs_off_diagonal,0.4332403686698654,0.17647596850326674,3,0.4332 +/- 0.1765
event_swap,spearman_predicate_coverage_prob__entitlement_prob,0.5596184125219968,0.17695955101527922,3,0.5596 +/- 0.1770
event_swap,spearman_predicate_coverage_prob__polarity_margin,0.4286190608502361,0.2820652174423577,3,0.4286 +/- 0.2821
event_swap,spearman_predicate_coverage_prob__sufficiency_prob,-0.43865836212027487,0.19110656439305265,3,-0.4387 +/- 0.1911
event_swap,spearman_sufficiency_prob__entitlement_prob,-0.20853782009394747,0.3178172711907657,3,-0.2085 +/- 0.3178
event_swap,spearman_sufficiency_prob__polarity_margin,-0.3302580709312373,0.20147414961417268,3,-0.3303 +/- 0.2015
evidence_deletion,n,60.0,0.0,3,60.0000 +/- 0.0000
evidence_deletion,pearson_entitlement_prob__polarity_margin,-0.8368785931799515,0.09350482767965194,3,-0.8369 +/- 0.0935
evidence_deletion,pearson_frame_prob__entitlement_prob,0.428804737522447,0.09426819031248444,3,0.4288 +/- 0.0943
evidence_deletion,pearson_frame_prob__polarity_margin,-0.5091104608822415,0.11245241517863798,3,-0.5091 +/- 0.1125
evidence_deletion,pearson_frame_prob__predicate_coverage_prob,0.21071126956003483,0.15545575966684638,3,0.2107 +/- 0.1555
evidence_deletion,pearson_frame_prob__sufficiency_prob,0.41080145216845665,0.11433947063616304,3,0.4108 +/- 0.1143
evidence_deletion,pearson_max_abs_off_diagonal,0.9995812483966158,0.0007109159525755542,3,0.9996 +/- 0.0007
evidence_deletion,pearson_mean_abs_off_diagonal,0.5697185166687656,0.06328561791696422,3,0.5697 +/- 0.0633
evidence_deletion,pearson_predicate_coverage_prob__entitlement_prob,0.5235939070924133,0.03310611543098903,3,0.5236 +/- 0.0331
evidence_deletion,pearson_predicate_coverage_prob__polarity_margin,-0.42256434121637426,0.18186000729153948,3,-0.4226 +/- 0.1819
evidence_deletion,pearson_predicate_coverage_prob__sufficiency_prob,0.52290623649795,0.032264221539765506,3,0.5229 +/- 0.0323
evidence_deletion,pearson_sufficiency_prob__entitlement_prob,0.9995812483966158,0.0007109159525755542,3,0.9996 +/- 0.0007
evidence_deletion,pearson_sufficiency_prob__polarity_margin,-0.8322329201711716,0.10081754504323637,3,-0.8322 +/- 0.1008
evidence_deletion,spearman_entitlement_prob__polarity_margin,-0.8590349171066037,0.09978594972164438,3,-0.8590 +/- 0.0998
evidence_deletion,spearman_frame_prob__entitlement_prob,0.6674446605538575,0.04687512265938798,3,0.6674 +/- 0.0469
evidence_deletion,spearman_frame_prob__polarity_margin,-0.5841993146244326,0.07806833071679224,3,-0.5842 +/- 0.0781
evidence_deletion,spearman_frame_prob__predicate_coverage_prob,0.0779664220956135,0.26707129809430163,3,0.0780 +/- 0.2671
evidence_deletion,spearman_frame_prob__sufficiency_prob,0.6515143095304251,0.04558325573934938,3,0.6515 +/- 0.0456
evidence_deletion,spearman_max_abs_off_diagonal,0.9984440122256183,0.002262087517315655,3,0.9984 +/- 0.0023
evidence_deletion,spearman_mean_abs_off_diagonal,0.6262486723275436,0.05554500761315109,3,0.6262 +/- 0.0555
evidence_deletion,spearman_predicate_coverage_prob__entitlement_prob,0.5334008028362649,0.07719148543104447,3,0.5334 +/- 0.0772
evidence_deletion,spearman_predicate_coverage_prob__polarity_margin,-0.3782355113940539,0.18046017318528348,3,-0.3782 +/- 0.1805
evidence_deletion,spearman_predicate_coverage_prob__sufficiency_prob,0.5345122170134099,0.07562843878779955,3,0.5345 +/- 0.0756
evidence_deletion,spearman_sufficiency_prob__entitlement_prob,0.9984440122256183,0.002262087517315655,3,0.9984 +/- 0.0023
evidence_deletion,spearman_sufficiency_prob__polarity_margin,-0.8546633324071502,0.10670772684375242,3,-0.8547 +/- 0.1067
evidence_truncation,n,60.0,0.0,3,60.0000 +/- 0.0000
evidence_truncation,pearson_entitlement_prob__polarity_margin,-0.48331542688114487,0.4048652713418274,3,-0.4833 +/- 0.4049
evidence_truncation,pearson_frame_prob__entitlement_prob,0.14432516532040215,0.3458402631320087,3,0.1443 +/- 0.3458
evidence_truncation,pearson_frame_prob__polarity_margin,-0.014945661519295494,0.21929948613203554,3,-0.0149 +/- 0.2193
evidence_truncation,pearson_frame_prob__predicate_coverage_prob,0.42234398656767375,0.196367720521852,3,0.4223 +/- 0.1964
evidence_truncation,pearson_frame_prob__sufficiency_prob,0.0750172385683021,0.3610050788077813,3,0.0750 +/- 0.3610
evidence_truncation,pearson_max_abs_off_diagonal,0.9937666476718418,0.010645018397716541,3,0.9938 +/- 0.0106
evidence_truncation,pearson_mean_abs_off_diagonal,0.33482888750395623,0.04164388558048859,3,0.3348 +/- 0.0416
evidence_truncation,pearson_predicate_coverage_prob__entitlement_prob,-0.009637370677406457,0.13792046727309118,3,-0.0096 +/- 0.1379
evidence_truncation,pearson_predicate_coverage_prob__polarity_margin,0.03211498382776742,0.091456202851141,3,0.0321 +/- 0.0915
evidence_truncation,pearson_predicate_coverage_prob__sufficiency_prob,-0.05149647978278218,0.12869556297636187,3,-0.0515 +/- 0.1287
evidence_truncation,pearson_sufficiency_prob__entitlement_prob,0.9937666476718418,0.010645018397716541,3,0.9938 +/- 0.0106
evidence_truncation,pearson_sufficiency_prob__polarity_margin,-0.4946649846125108,0.41169533148814286,3,-0.4947 +/- 0.4117
evidence_truncation,spearman_entitlement_prob__polarity_margin,-0.45516347133463,0.2012277285337015,3,-0.4552 +/- 0.2012
evidence_truncation,spearman_frame_prob__entitlement_prob,0.575641381865333,0.21720237896811778,3,0.5756 +/- 0.2172
evidence_truncation,spearman_frame_prob__polarity_margin,-0.1248309715661758,0.281068333656842,3,-0.1248 +/- 0.2811
evidence_truncation,spearman_frame_prob__predicate_coverage_prob,0.3345558951560619,0.07369611022439108,3,0.3346 +/- 0.0737
evidence_truncation,spearman_frame_prob__sufficiency_prob,0.5170510326942669,0.28341801002383554,3,0.5171 +/- 0.2834
evidence_truncation,spearman_max_abs_off_diagonal,0.9811243864036306,0.02932897409730382,3,0.9811 +/- 0.0293
evidence_truncation,spearman_mean_abs_off_diagonal,0.426875984069649,0.1191150057387001,3,0.4269 +/- 0.1191
evidence_truncation,spearman_predicate_coverage_prob__entitlement_prob,0.2776141520792813,0.25980922366762643,3,0.2776 +/- 0.2598
evidence_truncation,spearman_predicate_coverage_prob__polarity_margin,-0.04795776604612392,0.20110474015303392,3,-0.0480 +/- 0.2011
evidence_truncation,spearman_predicate_coverage_prob__sufficiency_prob,0.23512086690747427,0.2915745341374448,3,0.2351 +/- 0.2916
evidence_truncation,spearman_sufficiency_prob__entitlement_prob,0.9811243864036306,0.02932897409730382,3,0.9811 +/- 0.0293
evidence_truncation,spearman_sufficiency_prob__polarity_margin,-0.47978142076502733,0.20828862035451037,3,-0.4798 +/- 0.2083
irrelevant_evidence,n,60.0,0.0,3,60.0000 +/- 0.0000
irrelevant_evidence,pearson_entitlement_prob__polarity_margin,0.41574935451688605,0.30553980392132307,3,0.4157 +/- 0.3055
irrelevant_evidence,pearson_frame_prob__entitlement_prob,-0.14451984656918745,0.3391530624064626,3,-0.1445 +/- 0.3392
irrelevant_evidence,pearson_frame_prob__polarity_margin,-0.4889548824437475,0.2826814611515073,3,-0.4890 +/- 0.2827
irrelevant_evidence,pearson_frame_prob__predicate_coverage_prob,-0.11391983975048751,0.32676833966894403,3,-0.1139 +/- 0.3268
irrelevant_evidence,pearson_frame_prob__sufficiency_prob,-0.6195111167341741,0.1731327831380864,3,-0.6195 +/- 0.1731
irrelevant_evidence,pearson_max_abs_off_diagonal,0.8320688657869059,0.14727457346651746,3,0.8321 +/- 0.1473
irrelevant_evidence,pearson_mean_abs_off_diagonal,0.45057325456039327,0.13191758035692203,3,0.4506 +/- 0.1319
irrelevant_evidence,pearson_predicate_coverage_prob__entitlement_prob,0.06716125370374394,0.5501106857731819,3,0.0672 +/- 0.5501
irrelevant_evidence,pearson_predicate_coverage_prob__polarity_margin,-0.31134514701303306,0.46015029154931425,3,-0.3113 +/- 0.4602
irrelevant_evidence,pearson_predicate_coverage_prob__sufficiency_prob,-0.16898945937876575,0.36506366887756986,3,-0.1690 +/- 0.3651
irrelevant_evidence,pearson_sufficiency_prob__entitlement_prob,0.7533935462064525,0.17652465277705948,3,0.7534 +/- 0.1765
irrelevant_evidence,pearson_sufficiency_prob__polarity_margin,0.6145286954312695,0.3970572590799234,3,0.6145 +/- 0.3971
irrelevant_evidence,spearman_entitlement_prob__polarity_margin,0.4970639992590535,0.2716086811479273,3,0.4971 +/- 0.2716
irrelevant_evidence,spearman_frame_prob__entitlement_prob,-0.12983236084097435,0.38675850353755936,3,-0.1298 +/- 0.3868
