threshold,system,metric,mean,std,n,formatted
0.3,raw_strict_only,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.3,raw_strict_only,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.3,raw_strict_only,entity_frame_lower,0.9611111111111111,0.03849001794597504,3,0.961 +/- 0.038
0.3,raw_strict_only,event_frame_lower,0.9222222222222222,0.041943524640393075,3,0.922 +/- 0.042
0.3,self_routed_strict,final_accuracy,0.8700854700854701,0.04241116587662593,3,0.870 +/- 0.042
0.3,self_routed_strict,final_macro_f1,0.8512369206543965,0.0371393960221308,3,0.851 +/- 0.037
0.3,self_routed_strict,NOT_ENTITLED_f1,0.9071086340015238,0.03280247483478527,3,0.907 +/- 0.033
0.3,self_routed_strict,REFUTE_f1,1.0,0.0,3,1.000 +/- 0.000
0.3,self_routed_strict,SUPPORT_f1,0.6466021279616659,0.07870635953582257,3,0.647 +/- 0.079
0.3,self_routed_strict,entitled_output_count,281.3333333333333,33.08070938376826,3,281.333 +/- 33.081
0.3,self_routed_strict,entitled_output_gate_violation_rate,0.0,0.0,3,0.000 +/- 0.000
0.3,self_routed_strict,entitled_output_gate_violations,0.0,0.0,3,0.000 +/- 0.000
0.3,self_routed_strict,polarity_flip_output_ok,1.0,0.0,3,1.000 +/- 0.000
0.3,self_routed_strict,polarity_flip_internal_ok,1.0,0.0,3,1.000 +/- 0.000
0.3,self_routed_strict,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.3,self_routed_strict,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.3,self_routed_strict,paraphrase_preserved,1.0,0.0,3,1.000 +/- 0.000
0.3,self_routed_strict,predicate_disentangled,0.9500000000000001,0.02886751345948125,3,0.950 +/- 0.029
0.3,self_routed_strict,polarity_flip_preserved_and_reversed,1.0,0.0,3,1.000 +/- 0.000
0.3,self_routed_strict,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.3,self_routed_strict,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.3,self_routed_strict,entity_frame_lower,0.9611111111111111,0.03849001794597504,3,0.961 +/- 0.038
0.3,self_routed_strict,event_frame_lower,0.9333333333333332,0.04409585518440981,3,0.933 +/- 0.044
0.4,raw_classifier_only,final_accuracy,0.9277777777777777,0.003916731363210106,3,0.928 +/- 0.004
0.4,raw_classifier_only,final_macro_f1,0.9034495125151037,0.005338634778044427,3,0.903 +/- 0.005
0.4,raw_classifier_only,NOT_ENTITLED_f1,0.9508274861704922,0.0027122411234541135,3,0.951 +/- 0.003
0.4,raw_classifier_only,REFUTE_f1,0.998158379373849,0.0031897804927603552,3,0.998 +/- 0.003
0.4,raw_classifier_only,SUPPORT_f1,0.76136267200097,0.012779489816350346,3,0.761 +/- 0.013
0.4,raw_classifier_only,entitled_output_count,234.33333333333334,1.1547005383792515,3,234.333 +/- 1.155
0.4,raw_classifier_only,entitled_output_gate_violation_rate,0.13061820838279609,0.12388474517224674,3,0.131 +/- 0.124
0.4,raw_classifier_only,entitled_output_gate_violations,30.666666666666668,29.143323992525858,3,30.667 +/- 29.143
0.4,raw_classifier_only,polarity_flip_output_ok,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.4,raw_classifier_only,polarity_flip_internal_ok,0.8388888888888889,0.2507396465865946,3,0.839 +/- 0.251
0.4,raw_classifier_only,polarity_flip_output_internal_gap,0.15555555555555553,0.24113927126900778,3,0.156 +/- 0.241
0.4,raw_classifier_only,polarity_flip_output_ok_but_internal_bad,9.333333333333334,14.46835627614047,3,9.333 +/- 14.468
0.4,raw_classifier_only,paraphrase_preserved,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.4,raw_classifier_only,predicate_disentangled,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.4,raw_classifier_only,polarity_flip_preserved_and_reversed,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.4,raw_classifier_only,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_classifier_only,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_classifier_only,entity_frame_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_classifier_only,event_frame_lower,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.4,self_routed_classifier,final_accuracy,0.9423076923076922,0.00444115591684326,3,0.942 +/- 0.004
0.4,self_routed_classifier,final_macro_f1,0.9121683010268948,0.018390622765293328,3,0.912 +/- 0.018
0.4,self_routed_classifier,NOT_ENTITLED_f1,0.9617774033277177,0.002000017336866954,3,0.962 +/- 0.002
0.4,self_routed_classifier,REFUTE_f1,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_classifier,SUPPORT_f1,0.7747274997529666,0.053184416169906906,3,0.775 +/- 0.053
0.4,self_routed_classifier,entitled_output_count,203.66666666666666,28.448784391135824,3,203.667 +/- 28.449
0.4,self_routed_classifier,entitled_output_gate_violation_rate,0.0,0.0,3,0.000 +/- 0.000
0.4,self_routed_classifier,entitled_output_gate_violations,0.0,0.0,3,0.000 +/- 0.000
