seed,threshold,system,metric,value
3,0.5,self_routed_balanced,polarity_flip_output_ok,0.85
3,0.5,self_routed_balanced,polarity_flip_internal_ok,0.85
3,0.5,self_routed_balanced,polarity_flip_output_internal_gap,0.0
3,0.5,self_routed_balanced,polarity_flip_output_ok_but_internal_bad,0
3,0.5,self_routed_balanced,paraphrase_preserved,0.9
3,0.5,self_routed_balanced,predicate_disentangled,0.85
3,0.5,self_routed_balanced,polarity_flip_preserved_and_reversed,0.85
3,0.5,self_routed_balanced,deletion_sufficiency_lower,1.0
3,0.5,self_routed_balanced,truncation_sufficiency_lower,1.0
3,0.5,self_routed_balanced,entity_frame_lower,1.0
3,0.5,self_routed_balanced,event_frame_lower,1.0
3,0.5,raw_strict_only,final_accuracy,0.8307692307692308
3,0.5,raw_strict_only,final_macro_f1,0.8034559774303515
3,0.5,raw_strict_only,NOT_ENTITLED_f1,0.8784530386740331
3,0.5,raw_strict_only,REFUTE_f1,1.0
3,0.5,raw_strict_only,SUPPORT_f1,0.5319148936170213
3,0.5,raw_strict_only,entitled_output_count,98
3,0.5,raw_strict_only,entitled_output_gate_violation_rate,0.1836734693877551
3,0.5,raw_strict_only,entitled_output_gate_violations,18
3,0.5,raw_strict_only,polarity_flip_output_ok,0.9
3,0.5,raw_strict_only,polarity_flip_internal_ok,0.9
3,0.5,raw_strict_only,polarity_flip_output_internal_gap,0.0
3,0.5,raw_strict_only,polarity_flip_output_ok_but_internal_bad,0
3,0.5,raw_strict_only,paraphrase_preserved,0.85
3,0.5,raw_strict_only,predicate_disentangled,0.8
3,0.5,raw_strict_only,polarity_flip_preserved_and_reversed,0.9
3,0.5,raw_strict_only,deletion_sufficiency_lower,1.0
3,0.5,raw_strict_only,truncation_sufficiency_lower,1.0
3,0.5,raw_strict_only,entity_frame_lower,1.0
3,0.5,raw_strict_only,event_frame_lower,0.9
3,0.5,self_routed_strict,final_accuracy,0.8923076923076924
3,0.5,self_routed_strict,final_macro_f1,0.8532644743171058
3,0.5,self_routed_strict,NOT_ENTITLED_f1,0.9263157894736842
3,0.5,self_routed_strict,REFUTE_f1,0.9841269841269841
3,0.5,self_routed_strict,SUPPORT_f1,0.6493506493506493
3,0.5,self_routed_strict,entitled_output_count,80
3,0.5,self_routed_strict,entitled_output_gate_violation_rate,0.0
3,0.5,self_routed_strict,entitled_output_gate_violations,0
3,0.5,self_routed_strict,polarity_flip_output_ok,0.9
3,0.5,self_routed_strict,polarity_flip_internal_ok,0.9
3,0.5,self_routed_strict,polarity_flip_output_internal_gap,0.0
3,0.5,self_routed_strict,polarity_flip_output_ok_but_internal_bad,0
3,0.5,self_routed_strict,paraphrase_preserved,0.85
3,0.5,self_routed_strict,predicate_disentangled,0.8
3,0.5,self_routed_strict,polarity_flip_preserved_and_reversed,0.9
3,0.5,self_routed_strict,deletion_sufficiency_lower,1.0
3,0.5,self_routed_strict,truncation_sufficiency_lower,1.0
3,0.5,self_routed_strict,entity_frame_lower,1.0
3,0.5,self_routed_strict,event_frame_lower,0.95
3,0.6,raw_classifier_only,final_accuracy,0.9
3,0.6,raw_classifier_only,final_macro_f1,0.8686170212765957
3,0.6,raw_classifier_only,NOT_ENTITLED_f1,0.9308510638297872
