seed,threshold,system,metric,value
1,0.3,raw_classifier_only,final_accuracy,0.9243589743589744
1,0.3,raw_classifier_only,final_macro_f1,0.89913592864443
1,0.3,raw_classifier_only,NOT_ENTITLED_f1,0.948471615720524
1,0.3,raw_classifier_only,REFUTE_f1,1.0
1,0.3,raw_classifier_only,SUPPORT_f1,0.7489361702127659
1,0.3,raw_classifier_only,entitled_output_count,235
1,0.3,raw_classifier_only,entitled_output_gate_violation_rate,0.1829787234042553
1,0.3,raw_classifier_only,entitled_output_gate_violations,43
1,0.3,raw_classifier_only,polarity_flip_output_ok,0.9833333333333333
1,0.3,raw_classifier_only,polarity_flip_internal_ok,0.7333333333333333
1,0.3,raw_classifier_only,polarity_flip_output_internal_gap,0.25
1,0.3,raw_classifier_only,polarity_flip_output_ok_but_internal_bad,15
1,0.3,raw_classifier_only,paraphrase_preserved,0.9666666666666667
1,0.3,raw_classifier_only,predicate_disentangled,0.9666666666666667
1,0.3,raw_classifier_only,polarity_flip_preserved_and_reversed,0.9833333333333333
1,0.3,raw_classifier_only,deletion_sufficiency_lower,1.0
1,0.3,raw_classifier_only,truncation_sufficiency_lower,1.0
1,0.3,raw_classifier_only,entity_frame_lower,1.0
1,0.3,raw_classifier_only,event_frame_lower,0.9666666666666667
1,0.3,self_routed_classifier,final_accuracy,0.941025641025641
1,0.3,self_routed_classifier,final_macro_f1,0.9072320426487094
1,0.3,self_routed_classifier,NOT_ENTITLED_f1,0.9612794612794613
1,0.3,self_routed_classifier,REFUTE_f1,1.0
1,0.3,self_routed_classifier,SUPPORT_f1,0.7604166666666666
1,0.3,self_routed_classifier,entitled_output_count,192
1,0.3,self_routed_classifier,entitled_output_gate_violation_rate,0.0
1,0.3,self_routed_classifier,entitled_output_gate_violations,0
1,0.3,self_routed_classifier,polarity_flip_output_ok,0.7333333333333333
1,0.3,self_routed_classifier,polarity_flip_internal_ok,0.7333333333333333
1,0.3,self_routed_classifier,polarity_flip_output_internal_gap,0.0
1,0.3,self_routed_classifier,polarity_flip_output_ok_but_internal_bad,0
1,0.3,self_routed_classifier,paraphrase_preserved,0.85
1,0.3,self_routed_classifier,predicate_disentangled,0.8333333333333334
1,0.3,self_routed_classifier,polarity_flip_preserved_and_reversed,0.7333333333333333
1,0.3,self_routed_classifier,deletion_sufficiency_lower,1.0
1,0.3,self_routed_classifier,truncation_sufficiency_lower,1.0
1,0.3,self_routed_classifier,entity_frame_lower,1.0
1,0.3,self_routed_classifier,event_frame_lower,0.9833333333333333
1,0.3,raw_balanced_only,final_accuracy,0.8923076923076924
1,0.3,raw_balanced_only,final_macro_f1,0.8688497882046269
1,0.3,raw_balanced_only,NOT_ENTITLED_f1,0.9247311827956989
1,0.3,raw_balanced_only,REFUTE_f1,1.0
1,0.3,raw_balanced_only,SUPPORT_f1,0.6818181818181818
1,0.3,raw_balanced_only,entitled_output_count,264
1,0.3,raw_balanced_only,entitled_output_gate_violation_rate,0.011363636363636364
1,0.3,raw_balanced_only,entitled_output_gate_violations,3
1,0.3,raw_balanced_only,polarity_flip_output_ok,1.0
1,0.3,raw_balanced_only,polarity_flip_internal_ok,1.0
1,0.3,raw_balanced_only,polarity_flip_output_internal_gap,0.0
1,0.3,raw_balanced_only,polarity_flip_output_ok_but_internal_bad,0
1,0.3,raw_balanced_only,paraphrase_preserved,1.0
1,0.3,raw_balanced_only,predicate_disentangled,0.9833333333333333
1,0.3,raw_balanced_only,polarity_flip_preserved_and_reversed,1.0
1,0.3,raw_balanced_only,deletion_sufficiency_lower,1.0
1,0.3,raw_balanced_only,truncation_sufficiency_lower,1.0
1,0.3,raw_balanced_only,entity_frame_lower,0.9333333333333333
1,0.3,raw_balanced_only,event_frame_lower,0.9
1,0.3,self_routed_balanced,final_accuracy,0.8961538461538462
1,0.3,self_routed_balanced,final_macro_f1,0.8724230378108532
1,0.3,self_routed_balanced,NOT_ENTITLED_f1,0.9276139410187667
1,0.3,self_routed_balanced,REFUTE_f1,1.0
1,0.3,self_routed_balanced,SUPPORT_f1,0.6896551724137931
1,0.3,self_routed_balanced,entitled_output_count,261
1,0.3,self_routed_balanced,entitled_output_gate_violation_rate,0.0
1,0.3,self_routed_balanced,entitled_output_gate_violations,0
1,0.3,self_routed_balanced,polarity_flip_output_ok,1.0
1,0.3,self_routed_balanced,polarity_flip_internal_ok,1.0
1,0.3,self_routed_balanced,polarity_flip_output_internal_gap,0.0
1,0.3,self_routed_balanced,polarity_flip_output_ok_but_internal_bad,0
1,0.3,self_routed_balanced,paraphrase_preserved,1.0
1,0.3,self_routed_balanced,predicate_disentangled,0.9833333333333333
1,0.3,self_routed_balanced,polarity_flip_preserved_and_reversed,1.0
1,0.3,self_routed_balanced,deletion_sufficiency_lower,1.0
1,0.3,self_routed_balanced,truncation_sufficiency_lower,1.0
1,0.3,self_routed_balanced,entity_frame_lower,0.9333333333333333
1,0.3,self_routed_balanced,event_frame_lower,0.9333333333333333
1,0.3,raw_strict_only,final_accuracy,0.8205128205128205
1,0.3,raw_strict_only,final_macro_f1,0.8101415094339623
1,0.3,raw_strict_only,NOT_ENTITLED_f1,0.8679245283018868
1,0.3,raw_strict_only,REFUTE_f1,1.0
1,0.3,raw_strict_only,SUPPORT_f1,0.5625
1,0.3,raw_strict_only,entitled_output_count,320
1,0.3,raw_strict_only,entitled_output_gate_violation_rate,0.021875
1,0.3,raw_strict_only,entitled_output_gate_violations,7
1,0.3,raw_strict_only,polarity_flip_output_ok,1.0
1,0.3,raw_strict_only,polarity_flip_internal_ok,1.0
1,0.3,raw_strict_only,polarity_flip_output_internal_gap,0.0
1,0.3,raw_strict_only,polarity_flip_output_ok_but_internal_bad,0
1,0.3,raw_strict_only,paraphrase_preserved,1.0
1,0.3,raw_strict_only,predicate_disentangled,0.9333333333333333
1,0.3,raw_strict_only,polarity_flip_preserved_and_reversed,1.0
1,0.3,raw_strict_only,deletion_sufficiency_lower,1.0
1,0.3,raw_strict_only,truncation_sufficiency_lower,1.0
1,0.3,raw_strict_only,entity_frame_lower,0.9166666666666666
1,0.3,raw_strict_only,event_frame_lower,0.8833333333333333
1,0.3,self_routed_strict,final_accuracy,0.8294871794871795
1,0.3,self_routed_strict,final_macro_f1,0.816810441625171
1,0.3,self_routed_strict,NOT_ENTITLED_f1,0.8753514526710403
1,0.3,self_routed_strict,REFUTE_f1,1.0
1,0.3,self_routed_strict,SUPPORT_f1,0.5750798722044729
1,0.3,self_routed_strict,entitled_output_count,313
1,0.3,self_routed_strict,entitled_output_gate_violation_rate,0.0
1,0.3,self_routed_strict,entitled_output_gate_violations,0
1,0.3,self_routed_strict,polarity_flip_output_ok,1.0
1,0.3,self_routed_strict,polarity_flip_internal_ok,1.0
1,0.3,self_routed_strict,polarity_flip_output_internal_gap,0.0
1,0.3,self_routed_strict,polarity_flip_output_ok_but_internal_bad,0
1,0.3,self_routed_strict,paraphrase_preserved,1.0
1,0.3,self_routed_strict,predicate_disentangled,0.9333333333333333
1,0.3,self_routed_strict,polarity_flip_preserved_and_reversed,1.0
1,0.3,self_routed_strict,deletion_sufficiency_lower,1.0
1,0.3,self_routed_strict,truncation_sufficiency_lower,1.0
1,0.3,self_routed_strict,entity_frame_lower,0.9166666666666666
1,0.3,self_routed_strict,event_frame_lower,0.9
1,0.4,raw_classifier_only,final_accuracy,0.9243589743589744
1,0.4,raw_classifier_only,final_macro_f1,0.89913592864443
1,0.4,raw_classifier_only,NOT_ENTITLED_f1,0.948471615720524
1,0.4,raw_classifier_only,REFUTE_f1,1.0
1,0.4,raw_classifier_only,SUPPORT_f1,0.7489361702127659
1,0.4,raw_classifier_only,entitled_output_count,235
1,0.4,raw_classifier_only,entitled_output_gate_violation_rate,0.2723404255319149
1,0.4,raw_classifier_only,entitled_output_gate_violations,64
1,0.4,raw_classifier_only,polarity_flip_output_ok,0.9833333333333333
1,0.4,raw_classifier_only,polarity_flip_internal_ok,0.55
1,0.4,raw_classifier_only,polarity_flip_output_internal_gap,0.43333333333333324
1,0.4,raw_classifier_only,polarity_flip_output_ok_but_internal_bad,26
1,0.4,raw_classifier_only,paraphrase_preserved,0.9666666666666667
1,0.4,raw_classifier_only,predicate_disentangled,0.9666666666666667
1,0.4,raw_classifier_only,polarity_flip_preserved_and_reversed,0.9833333333333333
1,0.4,raw_classifier_only,deletion_sufficiency_lower,1.0
1,0.4,raw_classifier_only,truncation_sufficiency_lower,1.0
1,0.4,raw_classifier_only,entity_frame_lower,1.0
1,0.4,raw_classifier_only,event_frame_lower,0.9666666666666667
1,0.4,self_routed_classifier,final_accuracy,0.9371794871794872
1,0.4,self_routed_classifier,final_macro_f1,0.8909736430958842
1,0.4,self_routed_classifier,NOT_ENTITLED_f1,0.9594706368899917
1,0.4,self_routed_classifier,REFUTE_f1,1.0
1,0.4,self_routed_classifier,SUPPORT_f1,0.7134502923976608
1,0.4,self_routed_classifier,entitled_output_count,171
1,0.4,self_routed_classifier,entitled_output_gate_violation_rate,0.0
1,0.4,self_routed_classifier,entitled_output_gate_violations,0
1,0.4,self_routed_classifier,polarity_flip_output_ok,0.55
1,0.4,self_routed_classifier,polarity_flip_internal_ok,0.55
1,0.4,self_routed_classifier,polarity_flip_output_internal_gap,0.0
1,0.4,self_routed_classifier,polarity_flip_output_ok_but_internal_bad,0
1,0.4,self_routed_classifier,paraphrase_preserved,0.7333333333333333
1,0.4,self_routed_classifier,predicate_disentangled,0.7333333333333333
1,0.4,self_routed_classifier,polarity_flip_preserved_and_reversed,0.55
1,0.4,self_routed_classifier,deletion_sufficiency_lower,1.0
1,0.4,self_routed_classifier,truncation_sufficiency_lower,1.0
1,0.4,self_routed_classifier,entity_frame_lower,1.0
1,0.4,self_routed_classifier,event_frame_lower,0.9833333333333333
1,0.4,raw_balanced_only,final_accuracy,0.8923076923076924
1,0.4,raw_balanced_only,final_macro_f1,0.8688497882046269
1,0.4,raw_balanced_only,NOT_ENTITLED_f1,0.9247311827956989
1,0.4,raw_balanced_only,REFUTE_f1,1.0
1,0.4,raw_balanced_only,SUPPORT_f1,0.6818181818181818
1,0.4,raw_balanced_only,entitled_output_count,264
1,0.4,raw_balanced_only,entitled_output_gate_violation_rate,0.030303030303030304
1,0.4,raw_balanced_only,entitled_output_gate_violations,8
1,0.4,raw_balanced_only,polarity_flip_output_ok,1.0
1,0.4,raw_balanced_only,polarity_flip_internal_ok,1.0
1,0.4,raw_balanced_only,polarity_flip_output_internal_gap,0.0
1,0.4,raw_balanced_only,polarity_flip_output_ok_but_internal_bad,0
1,0.4,raw_balanced_only,paraphrase_preserved,1.0
1,0.4,raw_balanced_only,predicate_disentangled,0.9833333333333333
1,0.4,raw_balanced_only,polarity_flip_preserved_and_reversed,1.0
1,0.4,raw_balanced_only,deletion_sufficiency_lower,1.0
1,0.4,raw_balanced_only,truncation_sufficiency_lower,1.0
1,0.4,raw_balanced_only,entity_frame_lower,0.9333333333333333
1,0.4,raw_balanced_only,event_frame_lower,0.9
