Caching frozen Mamba token states for train/dev...
controlled vnext_minimal | backbone=mamba train=2880 dev=720 flag_source=controlled_heuristic freeze_encoder=True
run=single epoch=001 total=4.2122 label=0.8226 frame=0.7154 predicate=0.7517 sufficiency=0.5904 polarity=0.9694 intervention=0.3626 | train final=0.750 macroF1=0.286 frame=0.540 predicate=0.583 sufficiency=0.750 polarity=0.500 | dev final=0.750 macroF1=0.286 frame=0.533 predicate=0.583 sufficiency=0.750 polarity=0.500
run=single epoch=002 total=3.9821 label=0.8915 frame=0.6575 predicate=0.8158 sufficiency=0.4936 polarity=0.8501 intervention=0.2735 | train final=0.750 macroF1=0.286 frame=0.592 predicate=0.710 sufficiency=0.843 polarity=0.500 | dev final=0.750 macroF1=0.286 frame=0.594 predicate=0.697 sufficiency=0.842 polarity=0.500
run=single epoch=003 total=3.4074 label=0.8179 frame=0.6389 predicate=0.6134 sufficiency=0.3364 polarity=0.7897 intervention=0.2111 | train final=0.750 macroF1=0.286 frame=0.699 predicate=0.637 sufficiency=0.935 polarity=0.735 | dev final=0.750 macroF1=0.286 frame=0.696 predicate=0.647 sufficiency=0.936 polarity=0.761
run=single epoch=004 total=3.1070 label=0.8087 frame=0.5846 predicate=0.6188 sufficiency=0.2642 polarity=0.6727 intervention=0.1581 | train final=0.750 macroF1=0.286 frame=0.660 predicate=0.677 sufficiency=0.997 polarity=0.799 | dev final=0.750 macroF1=0.286 frame=0.637 predicate=0.679 sufficiency=0.993 polarity=0.744
run=single epoch=005 total=2.9299 label=0.8076 frame=0.5714 predicate=0.5603 sufficiency=0.2779 polarity=0.5798 intervention=0.1328 | train final=0.750 macroF1=0.286 frame=0.721 predicate=0.685 sufficiency=0.995 polarity=0.853 | dev final=0.750 macroF1=0.286 frame=0.690 predicate=0.679 sufficiency=0.993 polarity=0.850
run=single epoch=006 total=2.6293 label=0.8035 frame=0.5270 predicate=0.5395 sufficiency=0.1374 polarity=0.4973 intervention=0.1246 | train final=0.750 macroF1=0.286 frame=0.788 predicate=0.694 sufficiency=0.996 polarity=0.907 | dev final=0.750 macroF1=0.286 frame=0.768 predicate=0.682 sufficiency=0.994 polarity=0.889
run=single epoch=007 total=2.4185 label=0.7948 frame=0.4923 predicate=0.5164 sufficiency=0.0917 polarity=0.4095 intervention=0.1138 | train final=0.750 macroF1=0.286 frame=0.769 predicate=0.725 sufficiency=0.998 polarity=0.942 | dev final=0.750 macroF1=0.286 frame=0.767 predicate=0.708 sufficiency=0.994 polarity=0.939
run=single epoch=008 total=2.3081 label=0.7881 frame=0.5116 predicate=0.5077 sufficiency=0.0646 polarity=0.3259 intervention=0.1101 | train final=0.750 macroF1=0.286 frame=0.793 predicate=0.732 sufficiency=1.000 polarity=0.985 | dev final=0.750 macroF1=0.286 frame=0.789 predicate=0.719 sufficiency=1.000 polarity=0.983
run=single epoch=009 total=2.1312 label=0.7749 frame=0.4647 predicate=0.4906 sufficiency=0.0512 polarity=0.2336 intervention=0.1163 | train final=0.757 macroF1=0.322 frame=0.773 predicate=0.728 sufficiency=1.000 polarity=0.960 | dev final=0.758 macroF1=0.329 frame=0.757 predicate=0.718 sufficiency=1.000 polarity=0.944
run=single epoch=010 total=2.0689 label=0.7596 frame=0.4334 predicate=0.4770 sufficiency=0.0529 polarity=0.2285 intervention=0.1176 | train final=0.849 macroF1=0.596 frame=0.778 predicate=0.742 sufficiency=1.000 polarity=0.993 | dev final=0.851 macroF1=0.602 frame=0.758 predicate=0.733 sufficiency=1.000 polarity=0.989
run=single epoch=011 total=1.9611 label=0.7405 frame=0.4300 predicate=0.4610 sufficiency=0.0431 polarity=0.1619 intervention=0.1245 | train final=0.857 macroF1=0.618 frame=0.804 predicate=0.739 sufficiency=1.000 polarity=0.949 | dev final=0.863 macroF1=0.622 frame=0.785 predicate=0.729 sufficiency=1.000 polarity=0.967
run=single epoch=012 total=1.9458 label=0.7210 frame=0.4000 predicate=0.4620 sufficiency=0.0326 polarity=0.2040 intervention=0.1261 | train final=0.873 macroF1=0.652 frame=0.804 predicate=0.749 sufficiency=1.000 polarity=0.992 | dev final=0.875 macroF1=0.652 frame=0.800 predicate=0.738 sufficiency=1.000 polarity=0.989
run=single epoch=013 total=1.8296 label=0.6900 frame=0.3959 predicate=0.4439 sufficiency=0.0330 polarity=0.1278 intervention=0.1390 | train final=0.878 macroF1=0.704 frame=0.815 predicate=0.770 sufficiency=1.000 polarity=0.975 | dev final=0.872 macroF1=0.678 frame=0.799 predicate=0.769 sufficiency=1.000 polarity=0.972
run=single epoch=014 total=1.8238 label=0.6838 frame=0.3737 predicate=0.4284 sufficiency=0.0437 polarity=0.1441 intervention=0.1500 | train final=0.882 macroF1=0.713 frame=0.824 predicate=0.789 sufficiency=1.000 polarity=0.978 | dev final=0.875 macroF1=0.686 frame=0.803 predicate=0.790 sufficiency=1.000 polarity=0.978
run=single epoch=015 total=1.7879 label=0.6729 frame=0.3631 predicate=0.4198 sufficiency=0.0390 polarity=0.1372 intervention=0.1558 | train final=0.879 macroF1=0.671 frame=0.819 predicate=0.768 sufficiency=1.000 polarity=0.997 | dev final=0.882 macroF1=0.677 frame=0.801 predicate=0.761 sufficiency=1.000 polarity=1.000
run=single epoch=016 total=1.6800 label=0.6598 frame=0.3579 predicate=0.4148 sufficiency=0.0269 polarity=0.0852 intervention=0.1352 | train final=0.876 macroF1=0.649 frame=0.828 predicate=0.775 sufficiency=1.000 polarity=0.999 | dev final=0.875 macroF1=0.646 frame=0.806 predicate=0.768 sufficiency=1.000 polarity=0.994
run=single epoch=017 total=1.6565 label=0.6682 frame=0.3531 predicate=0.4140 sufficiency=0.0211 polarity=0.0883 intervention=0.1119 | train final=0.880 macroF1=0.672 frame=0.842 predicate=0.829 sufficiency=1.000 polarity=0.999 | dev final=0.882 macroF1=0.677 frame=0.838 predicate=0.819 sufficiency=1.000 polarity=1.000
run=single epoch=018 total=1.6233 label=0.6610 frame=0.3615 predicate=0.3974 sufficiency=0.0196 polarity=0.0730 intervention=0.1108 | train final=0.881 macroF1=0.678 frame=0.851 predicate=0.827 sufficiency=1.000 polarity=1.000 | dev final=0.882 macroF1=0.677 frame=0.844 predicate=0.811 sufficiency=1.000 polarity=1.000
